"region";"sppName";"latinName";"RFMO";"RFMO_Stock_ID";"X3A_CODE";"FIDES_AREA";"area";"areaBis";"TAC.area.description";"Comments";"areaRDB";"latinNameASFIS";"TAXOCODE";"latinNameJoin"
"Mediterranean and Black Sea";"Red mullet";"Mullus barbatus";"GFCM";NA;"MUT";"No TAC";"GSAs 1-29";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2,37_4_1,37_4_2";"";"";"37.1.1,37.1.2,37.1.3,37.2.1,37.2.2,37.3.1,37.3.2,37.4.1,37.4.2";"Mullus barbatus";"1704100702";"Mullus barbatus"
"Mediterranean and Black Sea";"Striped red mullet";"Mullus surmuletus";"GFCM";NA;"MUR";"No TAC";"GSAs 1-16, 19-27";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2";"";"";"37.1.1,37.1.2,37.1.3,37.2.1,37.2.2";"Mullus surmuletus";"1704100701";"Mullus surmuletus"
"Mediterranean and Black Sea";"Norway lobster";"Nephrops norvegicus";"GFCM";NA;"NEP";"No TAC";"GSAs 1-21";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2";"";"";"37.1.1,37.1.2,37.1.3,37.2.1,37.2.2";"Nephrops norvegicus";"2294200602";"Nephrops norvegicus"
"Mediterranean and Black Sea";"Common octopus";"Octopus vulgaris";"GFCM";NA;"OCC";"No TAC";"GSAs 1-27";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2";"";"";"37.1.1,37.1.2,37.1.3,37.2.1,37.2.2,37.3.1,37.3.2";"Octopus vulgaris";"3210900507";"Octopus vulgaris"
"Mediterranean and Black Sea";"Blackspot seabream";"Pagellus bogaraveo";"GFCM";NA;"SBR";"No TAC";"GSAs 1-11";"37_1_1";"";"";"37.1.1";"Pagellus bogaraveo";"1703900801";"Pagellus bogaraveo"
"Mediterranean and Black Sea";"Common pandora";"Pagellus erythrinus";"GFCM";NA;"PAC";"No TAC";"GSAs 1-27";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2";"";"";"37.1.1,37.1.2,37.1.3,37.2.1,37.2.2,37.3.1,37.3.2";"Pagellus erythrinus";"1703900802";"Pagellus erythrinus"
"Mediterranean and Black Sea";"Caramote prawn";"Penaeus kerathurus";"GFCM";NA;"TGS";"No TAC";"GSAs 22-23";"37_3_1";"";"";"37.3.1";"Penaeus kerathurus";"2280100117";"Penaeus kerathurus"
"Mediterranean and Black Sea";"Deepwater rose shrimp";"Parapenaeus longirostris";"GFCM";NA;"DPS";"No TAC";"GSAs 1-27";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2";"";"";"37.1.1,37.1.2,37.1.3,37.2.1,37.2.2,37.3.1,37.3.2";"Parapenaeus longirostris";"2280101701";"Parapenaeus longirostris"
"Mediterranean and Black Sea";"Blue crab";"Portunus segnis";"GFCM";NA;"QSO";"No TAC";"GSAs 8-10, 11.2, 12-16, 18-21";"37_1_3,37_2_2";"";"";"37.1.3,37.2.2";"Portunus segnis";"2311100412";"Portunus segnis"
"Mediterranean and Black Sea";"Devil firefish";"Pterois miles";"GFCM";NA;"UHQ";"No TAC";"GSAs 1-27";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2";"";"";"37.1.1,37.1.2,37.1.3,37.2.1,37.2.2,37.3.1,37.3.2";"Pterois miles";"1780103606";"Pterois miles"
"Mediterranean and Black Sea";"Mediterranean starry ray";"Raja asterias";"GFCM";NA;"JRS";"No TAC";"GSAs 1-11";"37_1_1";"";"";"37.1.1";"Raja asterias";"1100400137";"Raja asterias"
"Mediterranean and Black Sea";"Thornback ray";"Raja clavata";"GFCM";NA;"RJC";"No TAC";"GSAs 1-16, 19-21";"37_1_1,37_1_2,37_1_3,37_2_2";"";"";"37.1.1,37.1.2,37.1.3,37.2.2";"Raja clavata";"1100400102";"Raja clavata"
"Mediterranean and Black Sea";"Rapa whelk";"Rapana venosa";"GFCM";NA;"RPW";"No TAC";"GSAs 28-29";"37_4_1,37_4_2";"";"";"37.4.1,37.4.2";"Rapana venosa";"3070201801";"Rapana venosa"
"Mediterranean and Black Sea";"Sardine";"Sardina pilchardus";"GFCM";NA;"PIL";"No TAC";"GSAs 1-27";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2";"";"";"37.1.1,37.1.2,37.1.3,37.2.1,37.2.2,37.3.1,37.3.2";"Sardina pilchardus";"1210506401";"Sardina pilchardus"
"Mediterranean and Black Sea";"Round sardinella";"Sardinella aurita";"GFCM";NA;"SAA";"No TAC";"GSAs 1-16, 19-27";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2";"";"";"37.1.1,37.1.2,37.1.3,37.2.1,37.2.2";"Sardinella aurita";"1210501210";"Sardinella aurita"
"Mediterranean and Black Sea";"Lizardfish";"Saurida lessepsianus";"GFCM";NA;"SZX";"No TAC";"GSAs 22-27";"37_3_1,37_3_2";"";"";"37.3.1,37.3.2";"Saurida lessepsianus";NA;"Saurida lessepsianus"
"Mediterranean and Black Sea";"Brushtooth lizardfish";"Saurida undosquamis";"GFCM";NA;"LIB";"No TAC";"GSAs 22-27";"37_3_1,37_3_2";"";"";"37.3.1,37.3.2";"Saurida undosquamis";"1311606804";"Saurida undosquamis"
"Mediterranean and Black Sea";"Turbot";"Scophthalmus maximus";"GFCM";NA;"TUR";"F3742C";"GSAs 28-29";"37_4_1,37_4_2";"Black Sea (Division 37.4.2) - EU waters";"";"37.4.1,37.4.2";"Scophthalmus maximus";"1830506403";"Scophthalmus maximus,Psetta maxima"
"Mediterranean and Black Sea";"Atlantic chub mackerel";"Scomber colias";"GFCM";NA;"VMA";"";"GSAs 1-11, 22-27";"37_1_1,37_3_1,37_3_2";"";"";"37.1.1,37.3.1,37.3.2";"Scomber colias";"1750100209";"Scomber colias"
"Mediterranean and Black Sea";"Mackerel";"Scomber scombrus";"GFCM";NA;"MAC";"No TAC";"GSAs 1-16, 19-21";"37_1_1,37_1_2,37_1_3,37_2_2";"";"";"37.1.1,37.1.2,37.1.3,37.2.2";"Scomber scombrus";"1750100205";"Scomber scombrus"
"Mediterranean and Black Sea";"All commercial sharks, rays and skates";"Selachii, Rajidae";"GFCM";NA;"";"";"GSAs 1-29";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2,37_4_1,37_4_2";"";"";"37.1.1,37.1.2,37.1.3,37.2.1,37.2.2,37.3.1,37.3.2,37.4.1,37.4.2";"Selachii, Rajidae";NA;"Selachii, Rajidae"
"Mediterranean and Black Sea";"Cuttlefish";"Sepia officinalis";"GFCM";NA;"CTC";"No TAC";"GSAs 1-21";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2";"";"";"37.1.1,37.1.2,37.1.3,37.2.1,37.2.2";"Sepia officinalis";"3210200202";"Sepia officinalis"
"Mediterranean and Black Sea";"Dusky spinefoot";"Siganus luridus";"GFCM";NA;"IGU";"";"GSAs 22-27";"37_3_1,37_3_2";"";"";"37.3.1,37.3.2";"Siganus luridus";"1740700111";"Siganus luridus"
"Mediterranean and Black Sea";"Marbled spinefoot";"Siganus rivulatus";"GFCM";NA;"SRI";"";"GSAs 22-27";"37_3_1,37_3_2";"";"";"37.3.1,37.3.2";"Siganus rivulatus";"1740700106";"Siganus rivulatus"
"Mediterranean and Black Sea";"Sole";"Solea solea (Solea vulgaris)";"GFCM";NA;"SOL";"No TAC";"GSAs 17-18, 22-27";"37_2_1,37_3_1,37_3_2";"";"";"37.2.1,37.3.1,37.3.2";"Solea solea (Solea vulgaris)";NA;"Solea solea (Solea vulgaris)"
"Mediterranean and Black Sea";"Gilthead sea bream";"Sparus aurata";"GFCM";NA;"SBG";"No TAC";"GSAs 7, 22-23";"37_1_1,37_3_1";"";"";"37.1.1,37.3.1";"Sparus aurata";"1703923508";"Sparus aurata"
"Mediterranean and Black Sea";"European barracuda";"Sphyraena sphyraena";"GFCM";NA;"YRS";"";"GSAs 12-16, 19-21";"37_2_2";"";"";"37.2.2";"Sphyraena sphyraena";"1771000101";"Sphyraena sphyraena"
"Mediterranean and Black Sea";"Picarels";"Spicara smaris";"GFCM";NA;"SPC";"No TAC";"GSAs 17-18, 22-27";"37_2_1,37_3_1,37_3_2";"";"";"37.2.1,37.3.1,37.3.2";"Spicara smaris";"1704007502";"Spicara smaris"
"Mediterranean and Black Sea";"European sprat";"Sprattus sprattus";"GFCM";NA;"SPR";"F3742C";"GSAs 28-29";"37_4_1,37_4_2";"";"";"37.4.1,37.4.2";"Sprattus sprattus";"1210506601";"Sprattus sprattus"
"Mediterranean and Black Sea";"Picked dogfish";"Squalus acanthias";"GFCM";NA;"DGS";"No TAC";"GSAs 28-29";"37_4_1,37_4_2";"";"";"37.4.1,37.4.2";"Squalus acanthias";"1090100704";"Squalus acanthias"
"Mediterranean and Black Sea";"Mantis shrimp";"Squilla mantis";"GFCM";NA;"MTS";"No TAC";"GSAs 17-18";"37_2_2";"";"";"37.2.2";"Squilla mantis";"2250100102";"Squilla mantis"
"Mediterranean and Black Sea";"Mediterranean horse mackerel";"Trachurus mediterraneus";"GFCM";NA;"HMM";"No TAC";"GSAs 1-29";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2,37_4_1,37_4_2";"";"";"37.1.1,37.1.2,37.1.3,37.2.1,37.2.2,37.3.1,37.3.2,37.4.1,37.4.2";"Trachurus mediterraneus";"1702300408";"Trachurus mediterraneus"
"Mediterranean and Black Sea";"Blue jack mackerel";"Trachurus picturatus";"GFCM";NA;"JAA";"";"GSAs 1-11";"37_1_1";"";"";"37.1.1";"Trachurus picturatus";"1702300402";"Trachurus picturatus"
"Mediterranean and Black Sea";"Atlantic horse mackerel";"Trachurus trachurus";"GFCM";NA;"HOM";"No TAC";"GSAs 1-29";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2,37_4_1,37_4_2";"";"";"37.1.1,37.1.2,37.1.3,37.2.1,37.2.2,37.3.1,37.3.2,37.4.1,37.4.2";"Trachurus trachurus";"1702300401";"Trachurus trachurus"
"Mediterranean and Black Sea";"Poor cod";"Trisopterus minutus";"GFCM";NA;"POD";"No TAC";"GSAs 1-29";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2,37_4_1,37_4_2";"";"";"37.1.1,37.1.2,37.1.3,37.2.1,37.2.2,37.3.1,37.3.2,37.4.1,37.4.2";"Trisopterus minutus";"1480403202";"Trisopterus minutus"
"Mediterranean and Black Sea";"Clam";"Veneridae";"GFCM";NA;"CLV";"No TAC";"GSAs 6, 13-21";"37_1_1,37_2_2";"";"";"37.1.1,37.2.2";"Veneridae";"31611XXXXX";"Veneridae"
"Outermost regions";"Limpets";"Patellidae";"";NA;"LPZ";"No TAC";"Azores EEZ, Canary/Madeira EEZ";"27_10,34_1_2";"";"";"27.10,27.10.a,27.10.b,34.1.2";"Patellidae";NA;"Patellidae"
"Outermost regions";"Sardine";"Sardina pilchardus";"";NA;"PIL";"No TAC";"Azores EEZ, Canary/Madeira EEZ";"27_10,34_1_2";"";"";"27.10,27.10.a,27.10.b,34.1.2";"Sardina pilchardus";"1210506401";"Sardina pilchardus"
"Outermost regions";"Sardinella";"Sardinella aurita";"";NA;"SAA";"";"Canary/Madeira EEZ";"34_1_2";"";"";"34.1.2";"Sardinella aurita";"1210501210";"Sardinella aurita"
"Outermost regions";"Sardinella";"Sardinella maderensis";"";NA;"SAE";"No TAC";"Azores EEZ";"27_10";"";"";"27.10,27.10.a,27.10.b";"Sardinella maderensis";"1210501217";"Sardinella maderensis"
"Outermost regions";"Parrotfish";"Sparisoma cretense";"";NA;"PRR";"No TAC";"Azores EEZ, Canary/Madeira EEZ";"27_10,34_1_2";"";"";"27.10,27.10.a,27.10.b,34.1.2";"Sparisoma cretense";"1706505506";"Sparisoma cretense"
"Outermost regions";"Softhead sea catfish";"Amphiarius rugispinis";"";NA;"AWR";"";"French Guiana EEZ";"31";"";"";"31";"Amphiarius rugispinis";"1410209602";"Amphiarius rugispinis"
"Outermost regions";"Kumakuma";"Brachyplatystoma filamentosum";"";NA;"BPF";"";"French Guiana EEZ";"31";"";"";"31";"Brachyplatystoma filamentosum";"1412200501";"Brachyplatystoma filamentosum"
"Outermost regions";"Crevalle jack";"Caranx hippos";"";NA;"CVJ";"";"French Guiana EEZ";"31";"";"";"31";"Caranx hippos";"1702304429";"Caranx hippos"
"Outermost regions";"Snooks";"Centropomus spp.";"";NA;"ROB";"No TAC";"French Guiana EEZ";"31";"";"";"31";"Centropomus spp.";"17001025XX";"Centropomus spp."
"Outermost regions";"Acoupa weakfish";"Cynoscion acoupa";"";NA;"YNA";"No TAC";"French Guiana EEZ";"31";"";"";"31";"Cynoscion acoupa";"1703701601";"Cynoscion acoupa"
"Outermost regions";"Smalltooth weakfish";"Cynoscion steindachneri";"";NA;"WKB";"No TAC";"French Guiana EEZ";"31";"";"";"31";"Cynoscion steindachneri";"1703701616";"Cynoscion steindachneri"
"Outermost regions";"Green weakfish";"Cynoscion virescens";"";NA;"YNV";"No TAC";"French Guiana EEZ";"31";"";"";"31";"Cynoscion virescens";"1703701618";"Cynoscion virescens"
"Outermost regions";"Atlantic goliath grouper";"Epinephelus itajara";"";NA;"EET";"";"French Guiana EEZ";"31";"";"";"31";"Epinephelus itajara";"1700204243";"Epinephelus itajara"
"Outermost regions";"Torroto grunt";"Genyatremus luteus";"";NA;"GEU";"No TAC";"French Guiana EEZ";"31";"";"";"31";"Genyatremus luteus";"1703614602";"Genyatremus luteus"
"Outermost regions";"Tripletail";"Lobotes surinamensis";"";NA;"LOB";"No TAC";"French Guiana EEZ";"31";"";"";"31";"Lobotes surinamensis";"1703402901";"Lobotes surinamensis"
"Outermost regions";"Houndsharks, smoothhounds nei";"Lutjanus purpureus";"";NA;"SNC,SNA";"No TAC";"French Guiana EEZ";"31";"";"";"31";"Lutjanus purpureus";"1703202722";"Lutjanus purpureus"
"Outermost regions";"King weakfish";"Macrodon ancylodon";"";NA;"WKK";"";"French Guiana EEZ";"31";"";"";"31";"Macrodon ancylodon";"1703709601";"Macrodon ancylodon"
"Outermost regions";"Tarpon";"Megalops atlanticus";"";NA;"TAR";"";"French Guiana EEZ";"31";"";"";"31";"Megalops atlanticus";"1290200401";"Megalops atlanticus"
"Outermost regions";"Penaeus shrimp";"Penaeus subtilis";"";NA;"PEN";"FGU.";"French Guiana EEZ";"31";"";"";"31";"Penaeus subtilis";"2280100133";"Penaeus subtilis"
"Outermost regions";"South American silver croaker";"Plagioscion squamosissimus";"";NA;"LGQ";"";"French Guiana EEZ";"31";"";"";"31";"Plagioscion squamosissimus";"1703720506";"Plagioscion squamosissimus"
"Outermost regions";"Gillbacker sea catfish";"Sciades parkeri";"";NA;"AWP";"No TAC";"French Guiana EEZ";"31";"";"";"31";"Sciades parkeri";"1410209905";"Sciades parkeri"
"Outermost regions";"Crucifix sea catfish";"Sciades proops";"";NA;"AXP";"No TAC";"French Guiana EEZ";"31";"";"";"31";"Sciades proops";NA;"Sciades proops"
"Outermost regions";"Seerfishes nei";"Scomberomorus spp.";"";NA;"KGX";"No TAC";"French Guiana EEZ";"31";"";"";"31";"Scomberomorus spp.";"17501015XX";"Scomberomorus spp."
"Outermost regions";"Honeycomb cowfish";"Acanthostracion polygonius";"";NA;"BXF";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Acanthostracion polygonius";"1900100902";"Acanthostracion polygonius"
"Outermost regions";"Scrawled cowfish";"Acanthostracion quadricornis";"";NA;"BXF";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Acanthostracion quadricornis";"1900100901";"Acanthostracion quadricornis"
"Outermost regions";"Ocean surgeon";"Acanthurus bahianus";"";NA;"SUR";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Acanthurus bahianus";"1740200402";"Acanthurus bahianus"
"Outermost regions";"Doctorfish";"Acanthurus chirurgus";"";NA;"SUR";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Acanthurus chirurgus";"1740200410";"Acanthurus chirurgus"
"Outermost regions";"Scribbled leatherjac. Filefish";"aluterus scriptus";"";NA;"FFX";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"aluterus scriptus";NA;"aluterus scriptus"
"Outermost regions";"Black margate";"Anisotremus surinamensis";"";NA;"HNU";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Anisotremus surinamensis";"1703602006";"Anisotremus surinamensis"
"Outermost regions";"Batoid fishes nei";"Batoidimorpha (Hypotremata)";"";NA;"BAI";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Batoidimorpha (Hypotremata)";"199XXXXXXX052";"Batoidimorpha (Hypotremata)"
"Outermost regions";"Queen triggerfish";"Balistes vetula";"";NA;"TRI";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Balistes vetula";"1901000202";"Balistes vetula"
"Outermost regions";"Jolthead porgy";"Calamus bajonado";"";NA;"CBD";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Calamus bajonado";"1703903403";"Calamus bajonado"
"Outermost regions";"American whitespotted filefish";"Cantherhines macrocerus";"";NA;"FFX";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Cantherhines macrocerus";NA;"Cantherhines macrocerus"
"Outermost regions";"Ocean triggerfish";"Canthidermis sufflamen";"";NA;"TRI";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Canthidermis sufflamen";"1901000403";"Canthidermis sufflamen"
"Outermost regions";"Yellow jack";"Caranx bartholomaei";"";NA;"CGX";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Caranx bartholomaei";NA;"Caranx bartholomaei"
"Outermost regions";"Horse-eye jack";"Caranx latus";"";NA;"CGX";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Caranx latus";"1702304406";"Caranx latus"
"Outermost regions";"Bar jack";"Caranx ruber";"";NA;"CGX";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Caranx ruber";"1702304431";"Caranx ruber"
"Outermost regions";"Graysby";"Cephalopholis cruentata";"";NA;"CFL,USB";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Cephalopholis cruentata";"1700211501";"Cephalopholis cruentata"
"Outermost regions";"Coney";"Cephalopholis fulva";"";NA;"CFJ,USB";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Cephalopholis fulva";"1700211502";"Cephalopholis fulva"
"Outermost regions";"Rock hind";"Epinephelus adscensionis";"";NA;"GPX";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Epinephelus adscensionis";"1700204221";"Epinephelus adscensionis"
"Outermost regions";"Red hind";"Epinephelus guttatus";"";NA;"GPX";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Epinephelus guttatus";"1700204225";"Epinephelus guttatus"
"Outermost regions";"Nassau grouper";"Epinephelus striatus";"";NA;"GPN";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Epinephelus striatus";"1700204220";"Epinephelus striatus"
"Outermost regions";"Queen snapper";"Etelis oculatus";"";NA;"EEO";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Etelis oculatus";"1703214001";"Etelis oculatus"
"Outermost regions";"Caesar grunt";"Haemulon carbonarium";"";NA;"HLC,GRX";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Haemulon carbonarium";"1703603003";"Haemulon carbonarium"
"Outermost regions";"French grunt";"Haemulon flavolineatum";"";NA;"HLV,GRX";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Haemulon flavolineatum";"1703603005";"Haemulon flavolineatum"
"Outermost regions";"Sailor's grunt";"Haemulon parra";"";NA;"HLP,GRX";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Haemulon parra";"1703603009";"Haemulon parra"
"Outermost regions";"White grunt";"Haemulon plumierii";"";NA;"HLI,GRX";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Haemulon plumierii";"1703603010";"Haemulon plumierii"
"Outermost regions";"Bluestriped grunt";"Haemulon sciurus";"";NA;"HHI,GRX";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Haemulon sciurus";"1703603011";"Haemulon sciurus"
"Outermost regions";"Mutton snapper";"Lutjanus analis";"";NA;"LJN,SNA";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Lutjanus analis";"1703202717";"Lutjanus analis"
"Outermost regions";"Schoolmaster snapper";"Lutjanus apodus";"";NA;"LJP,SNA";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Lutjanus apodus";"1703202718";"Lutjanus apodus"
"Outermost regions";"Dog snapper";"Lutjanus jocu";"";NA;"LJJ,SNA";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Lutjanus jocu";"1703202730";"Lutjanus jocu"
"Outermost regions";"Silk snapper";"Lutjanus vivanus";"";NA;"LTJ,SNA";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Lutjanus vivanus";"1703202734";"Lutjanus vivanus"
"Outermost regions";"Yellow goatfish";"Mulloidichthys martinicus";"";NA;"YMZ";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Mulloidichthys martinicus";"1704118103";"Mulloidichthys martinicus"
"Outermost regions";"Yellowtail snapper";"Ocyurus chrysurus";"";NA;"SNY";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Ocyurus chrysurus";"1703202801";"Ocyurus chrysurus"
"Outermost regions";"Green spiny lobster";"Panulirus argus";"";NA;"SLC";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Panulirus argus";"2290100108";"Panulirus argus"
"Outermost regions";"Spotted spiny lobster";"Panulirus guttatus";"";NA;"NLG";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Panulirus guttatus";"2290100120";"Panulirus guttatus"
"Outermost regions";"Keeltail needlefish";"Platybelone argalus";"";NA;"PTA";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Platybelone argalus";"1470100301";"Platybelone argalus"
"Outermost regions";"Atlantic bigeye";"Priacanthus arenatus";"";NA;"PQR";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Priacanthus arenatus";"1701102602";"Priacanthus arenatus"
"Outermost regions";"Spotted goatfish";"Pseudupeneus maculatus";"";NA;"UDU,MUX";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Pseudupeneus maculatus";"1704149904";"Pseudupeneus maculatus"
"Outermost regions";"Lion fish";"Pterois volitans";"";NA;"PZO";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Pterois volitans";"1780103602";"Pterois volitans"
"Outermost regions";"Various sharks nei";"Selachimorpha (Pleurotremata)";"";NA;"SKH";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Selachimorpha (Pleurotremata)";"199XXXXXXX053";"Selachimorpha (Pleurotremata)"
"Outermost regions";"Redband parrotfish";"Sparisoma aurofrenatum";"";NA;"RMF,PWT";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Sparisoma aurofrenatum";"1706505502";"Sparisoma aurofrenatum"
"Outermost regions";"Redtail parrotfish";"Sparisoma chrysopterum";"";NA;"RSY,PWT";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Sparisoma chrysopterum";"1706505503";"Sparisoma chrysopterum"
"Outermost regions";"Redfin parrotfish";"Sparisoma rubripinne";"";NA;"QZV,PWT";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Sparisoma rubripinne";"1706505507";"Sparisoma rubripinne"
"Outermost regions";"Queen conch";"Strombus gigas";"";NA;"COO,CON";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"31";"Strombus gigas";"3070600201";"Strombus gigas"
"Outermost regions";"Green jobfish";"Aprion virescens";"";NA;"AVR";"No TAC";"Mayotte and La Réunion EEZ";"51";"";"";"51";"Aprion virescens";"1703210001";"Aprion virescens"
"Outermost regions";"Bluefin trevally";"Caranx melampygus";"";NA;"NXM";"No TAC";"Mayotte and La Réunion EEZ";"51";"";"";"51";"Caranx melampygus";"1702304408";"Caranx melampygus"
"Outermost regions";"Yellow-edge lyretail";"Variola louti";"";NA;"VRL";"No TAC";"Mayotte and La Réunion EEZ";"51";"";"";"51";"Variola louti";"1700255701";"Variola louti"
"Outermost regions";"Rusty jobfish";"Aphareus rutilans";"";NA;"ARQ";"No TAC";"La Réunion EEZ";"51";"";"";"51";"Aphareus rutilans";"1703209801";"Aphareus rutilans"
"Outermost regions";"Golden hind";"Cephalopholis aurantia";"";NA;"CFZ";"No TAC";"La Réunion EEZ";"51";"";"";"51";"Cephalopholis aurantia";"1700211515";"Cephalopholis aurantia"
"Outermost regions";"Blacktip grouper";"Epinephelus fasciatus";"";NA;"GPX";"No TAC";"La Réunion EEZ";"51";"";"";"51";"Epinephelus fasciatus";"1700204233";"Epinephelus fasciatus"
"Outermost regions";"Oblique-banded grouper";"Epinephelus radiatus";"";NA;"GPX";"No TAC";"La Réunion EEZ";"51";"";"";"51";"Epinephelus radiatus";"1700204286";"Epinephelus radiatus"
"Outermost regions";"Deep water red snapper";"Etelis carbunculus";"";NA;"ETA";"No TAC";"La Réunion EEZ";"51";"";"";"51";"Etelis carbunculus";"1703214002";"Etelis carbunculus"
"Outermost regions";"Deep water longtail red snapper";"Etelis coruscans";"";NA;"SNA";"No TAC";"La Réunion EEZ";"51";"";"";"51";"Etelis coruscans";"1703214004";"Etelis coruscans"
"Outermost regions";"Brilliant pomfret";"Eumegistus illustris";"";NA;"EBS";"No TAC";"La Réunion EEZ";"51";"";"";"51";"Eumegistus illustris";"1702701002";"Eumegistus illustris"
"Outermost regions";"Spotcheek emperor";"Lethrinus rubrioperculatus";"";NA;"EMP";"No TAC";"La Réunion EEZ";"51";"";"";"51";"Lethrinus rubrioperculatus";"1703817220";"Lethrinus rubrioperculatus"
"Outermost regions";"Common bluestrip snapper";"Lutjanus kasmira";"";NA;"LVK";"No TAC";"La Réunion EEZ";"51";"";"";"51";"Lutjanus kasmira";"1703202750";"Lutjanus kasmira"
"Outermost regions";"Bluestrip snapper";"Lutjanus notatus";"";NA;"LVK";"No TAC";"La Réunion EEZ";"51";"";"";"51";"Lutjanus notatus";"1703202763";"Lutjanus notatus"
"Outermost regions";"Ornate jobfish";"Pristipomoides argyrogrammicus";"";NA;"LRY";"No TAC";"La Réunion EEZ";"51";"";"";"51";"Pristipomoides argyrogrammicus";"1703221701";"Pristipomoides argyrogrammicus"
"Outermost regions";"Goldbanded jobfish";"Pristipomoides multidens";"";NA;"SNA";"No TAC";"La Réunion EEZ";"51";"";"";"51";"Pristipomoides multidens";"1703221705";"Pristipomoides multidens"
"Outermost regions";"Bigeye scad";"Selar crumenophthalmus";"";NA;"BIS";"No TAC";"La Réunion EEZ";"51";"";"";"51";"Selar crumenophthalmus";"1702329101";"Selar crumenophthalmus"
"Outermost regions";"Amber jacks";"Seriola riviolana";"";NA;"CGX";"No TAC";"La Réunion EEZ";"51";"";"";"51";"Seriola riviolana";NA;"Seriola riviolana"
"Outermost regions";"White-edge lyretail";"Variola albimarginata";"";NA;"VRA";"No TAC";"La Réunion EEZ";"51";"";"";"51";"Variola albimarginata";"1700255702";"Variola albimarginata"
