"TAXOCODE";"X3A_CODE";"Scientific_name";"AphiaID";"Match.type";"ScientificName";"AphiaID_accepted";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus";"Subgenus";"Species";"Subspecies";"WoRMSname";"English_name";"ISSCAAP"
"1705901801";"BMP";"Biotodoma cupido";"1022401";"exact";NA;"1022401";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Cichlidae";NA;"";NA;NA;"";"Greenstreaked eartheater";12
"1320801705";"LYU";"Lampanyctus cuprarius";"126613";"exact";"Lampanyctus cuprarius";"158911";"Animalia";"Chordata";"Actinopterygii";"Myctophiformes";"Myctophidae";"Lampanyctus";"";"cuprarius";NA;"Lampanyctus cuprarius";"";34
"6491403002";"DTP";"Diopatra cuprea";"157339";"exact";"Diopatra cuprea";"157339";"Animalia";"Annelida";"Polychaeta";"Eunicida";"Onuphidae";"Diopatra";"";"cuprea";NA;"Diopatra cuprea";"";77
"7410500102";"KQC";"Caulerpa cupressoides";"144467";"exact";"Caulerpa cupressoides";"144467";"Plantae";"Chlorophyta";"Ulvophyceae";"Bryopsidales";"Caulerpaceae";"Caulerpa";"";"cupressoides";NA;"Caulerpa cupressoides";"Toothed sloton";93
"1650100121";"MGU";"Mugil curema";"159416";"exact";"Mugil curema";"159416";"Animalia";"Chordata";"Actinopterygii";"Mugiliformes";"Mugilidae";"Mugil";"";"curema";NA;"Mugil curema";"White mullet";33
"1210501401";"CKT";"Caspialosa curensis";"280038";"exact";"Caspialosa curensis";"280038";"Animalia";"Chordata";"Actinopterygii";"Clupeiformes";"Clupeidae";"Caspialosa";"";"curensis";NA;"Caspialosa curensis";"Kura shad";24
"1732500301";"GLK";"Gunnellichthys curiosus";"219608";"exact";"Gunnellichthys curiosus";"219608";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Microdesmidae";"Gunnellichthys";"";"curiosus";NA;"Gunnellichthys curiosus";"Curious wormfish";33
"1400219201";"HYC";"Hypselobarbus curmuca";"1026564";"exact";NA;"1026564";"Animalia";"Chordata";"Actinopterygii";"Cypriniformes";"Cyprinidae";NA;"";NA;NA;"";"";11
"1400207701";"SQK";"Squaliobarbus curriculus";"1026703";"exact";NA;"1026703";"Animalia";"Chordata";"Actinopterygii";"Cypriniformes";"Cyprinidae";NA;"";NA;NA;"";"Barbel chub";11
"2310300102";"OOK";"Ocypode cursor";"107464";"exact";"Ocypode cursor";"107464";"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Ocypodidae";"Ocypode";"";"cursor";NA;"Ocypode cursor";"Tufted ghost crab";42
"1400504001";"LEU";"Leptobotia curta";NA;"";"";NA;"";"";"";"";"";"";"";"";NA;"";"";11
"1210602002";"EAR";"Anchoa curta";"275514";"exact";"Anchoa curta";"275514";"Animalia";"Chordata";"Actinopterygii";"Clupeiformes";"Engraulidae";"Anchoa";"";"curta";NA;"Anchoa curta";"Short anchovy";35
"2281000101";"FYU";"Acanthephyra curtirostris";"107579";"exact";"Acanthephyra curtirostris";"107579";"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Acanthephyridae";"Acanthephyra";"";"curtirostris";NA;"Acanthephyra curtirostris";"Peaked shrimp";45
"1510605201";"PGQ";"Pugnaso curtirostris";"282513";"exact";"Pugnaso curtirostris";"282513";"Animalia";"Chordata";"Actinopterygii";"Syngnathiformes";"Syngnathidae";"Pugnaso";"";"curtirostris";NA;"Pugnaso curtirostris";"Pug-nosed pipefish";33
"1782600901";"PBU";"Parabembras curtus";"278619";"exact";"Parabembras curtus";"278619";"Animalia";"Chordata";"Actinopterygii";"Scorpaeniformes";"Parabembridae";"Parabembras";"";"curtus";NA;"Parabembras curtus";"";34
"5330100401";"LKZ";"Lapemis curtus";"344080";"exact";"Lapemis curtus";"344080";"Animalia";"Chordata";"Reptilia";"Squamata";"Elapidae";"Lapemis";"";"curtus";NA;"Lapemis curtus";"Short sea snake";NA
"1703900201";"GMV";"Gymnocrotaphus curvidens";"218603";"exact";"Gymnocrotaphus curvidens";"218603";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Sparidae";"Gymnocrotaphus";"";"curvidens";NA;"Gymnocrotaphus curvidens";"Janbruin";33
"1400231201";"SZU";"Schizothorax curvifrons";"1013990";"exact";NA;"1013990";"Animalia";"Chordata";"Actinopterygii";"Cypriniformes";"Cyprinidae";NA;"";"curvifrons";NA;"";"Sattar snowtrout";11
"1705913501";"USV";"Pseudosimochromis curvifrons";"1014728";"exact";NA;"1014728";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Cichlidae";NA;"";"curvifrons";NA;"";"";12
"1231500101";"PBC";"Barbantus curvifrons";"126738";"exact";"Barbantus curvifrons";"126738";"Animalia";"Chordata";"Actinopterygii";"Osmeriformes";"Platytroctidae";"Barbantus";"";"curvifrons";NA;"Barbantus curvifrons";"Palebelly searsid";34
"1390500801";"SRV";"Sternarchella curvioperculata";"1013285";"exact";NA;"1013285";"Animalia";"Chordata";"Actinopterygii";NA;NA;NA;"";NA;NA;"";"";13
"2010100117";"DFV";"Daphnia curvirostris";NA;"";"";NA;"";"";"";"";"";"";"";"";NA;"";"";41
"2280104302";"TRV";"Trachypenaeus curvirostris";"220281";"exact";"Trachypenaeus curvirostris";"107113";"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Penaeidae";"Trachypenaeus";"";"curvirostris";NA;"Trachypenaeus curvirostris";"Southern rough shrimp";45
"1390501101";"SYY";"Sternarchorhynchus curvirostris";NA;"";"";NA;"";"";"";"";"";"";"";"";NA;"";"";13
"1432000702";"ANU";"Nemichthys curvirostris";"126305";"exact";"Nemichthys curvirostris";"126305";"Animalia";"Chordata";"Actinopterygii";"Anguilliformes";"Nemichthyidae";"Nemichthys";"";"curvirostris";NA;"Nemichthys curvirostris";"";34
"1100200301";"RPA";"Anoxypristis cuspidata";"217374";"exact";"Anoxypristis cuspidata";"217374";"Animalia";"Chordata";"Elasmobranchii";"Pristiformes";"Pristidae";"Anoxypristis";"";"cuspidata";NA;"Anoxypristis cuspidata";"Pointed sawfish";38
"3073100302";"KMU";"Cymatium cutaceum";"181007";"exact";"Cymatium cutaceum";"141114";"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Ranellidae";"Cymatium";"";"cutaceum";NA;"Cymatium cutaceum";"Cuticle-clad triton";52
"1900200801";"TDI";"Tetraodon cutcutia";"275361";"exact";"Tetraodon cutcutia";"275361";"Animalia";"Chordata";"Actinopterygii";"Tetraodontiformes";"Tetraodontidae";"Tetraodon";"";"cutcutia";NA;"Tetraodon cutcutia";"";33
"1080201703";"TIG";"Galeocerdo cuvier";"105799";"exact";"Galeocerdo cuvier";"105799";"Animalia";"Chordata";"Elasmobranchii";"Carcharhiniformes";"Carcharhinidae";"Galeocerdo";"";"cuvier";NA;"Galeocerdo cuvier";"Tiger shark";38
"3073300203";"NKC";"Nassarius cuvieri";"140495";"phonetic";"Nassarius cuvierii";"140495";"Animalia";"Mollusca";"Gastropoda";"Neogastropoda";"Nassariidae";"Nassarius";"";"cuvierii";NA;"Nassarius cuvierii";"Cuvier's nassa";52
"2310200101";"OLV";"Paromola cuvieri";"107264";"exact";"Paromola cuvieri";"107264";"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Homolidae";"Paromola";"";"cuvieri";NA;"Paromola cuvieri";"Paromola";42
"1760202101";"TGV";"Tetragonurus cuvieri";"127080";"exact";"Tetragonurus cuvieri";"127080";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Tetragonuridae";"Tetragonurus";"";"cuvieri";NA;"Tetragonurus cuvieri";"Smalleye squaretail";37
"1780500201";"INU";"Inimicus cuvieri";"212578";"exact";"Inimicus cuvieri";"212578";"Animalia";"Chordata";"Actinopterygii";"Scorpaeniformes";"Synanceiidae";"Inimicus";"";"cuvieri";NA;"Inimicus cuvieri";"";33
"1400201603";"IUV";"Carassius cuvieri";"1021969";"exact";NA;"1021969";"Animalia";"Chordata";"Actinopterygii";"Cypriniformes";"Cyprinidae";"Carassius";"";"cuvieri";NA;"";"Japanese white crucian carp";11
"1380300101";"BOV";"Boulengerella cuvieri";NA;"";"";NA;"";"";"";"";"";"";"";"";NA;"";"";13
"1390500401";"MDC";"Megadontognathus cuyuniense";"1010944";"exact";NA;"1010944";"Animalia";"Chordata";"Actinopterygii";NA;NA;NA;"";NA;NA;"";"";13
"1630700201";"PIY";"Paratherina cyanea";"1015279";"exact";NA;"1015279";"Animalia";"Chordata";"Actinopterygii";"Atheriniformes";"Telmatherinidae";NA;"";"cyanea";NA;"";"";37
"1400226201";"PHC";"Parachela cyanea";"1010859";"exact";NA;"1010859";"Animalia";"Chordata";"Actinopterygii";"Cypriniformes";"Cyprinidae";NA;"";"cyanea";NA;"";"";11
"1630202001";"MLY";"Melanorhinus cyanellus";"281545";"exact";"Melanorhinus cyanellus";"281545";"Animalia";"Chordata";"Actinopterygii";"Atheriniformes";"Atherinopsidae";"Melanorhinus";"";"cyanellus";NA;"Melanorhinus cyanellus";"Blackback silverside";37
"1830302904";"QDZ";"Aseraggodes cyaneus";"279711";"exact";"Aseraggodes cyaneus";"279711";"Animalia";"Chordata";"Actinopterygii";"Pleuronectiformes";"Soleidae";"Aseraggodes";"";"cyaneus";NA;"Aseraggodes cyaneus";"";31
"3210900504";"OQC";"Octopus cyaneus";"210788";"near_2";"Octopus cyanea";"210788";"Animalia";"Mollusca";"Cephalopoda";"Octopoda";"Octopodidae";"Octopus";"";"cyanea";NA;"Octopus cyanea";"Big blue octopus";57
"1570801201";"NBY";"Nothobranchius cyaneus";NA;"";"";NA;"";"";"";"";"";"";"";"";NA;"";"";13
"1709201915";"NYH";"Notothenia cyanobrancha";"234711";"exact";"Notothenia cyanobrancha";"234711";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Nototheniidae";"Notothenia";"";"cyanobrancha";NA;"Notothenia cyanobrancha";"Blue rockcod";33
"5330100301";"YDK";"Hydrophis cyanocinctus";"344055";"exact";"Hydrophis cyanocinctus";"344055";"Animalia";"Chordata";"Reptilia";"Squamata";"Elapidae";"Hydrophis";"";"cyanocinctus";NA;"Hydrophis cyanocinctus";"Annulated sea snake";NA
"1705905305";"IHY";"Cichlasoma cyanoguttatum";NA;"";"";NA;"";"";"";"";"";"";"";"";NA;"";"Rio Grande cichlid";12
"1706201502";"NFV";"Neopomacentrus cyanomos";"218839";"exact";"Neopomacentrus cyanomos";"218839";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Pomacentridae";"Neopomacentrus";"";"cyanomos";NA;"Neopomacentrus cyanomos";"Regal demoiselle";33
"1732104301";"ULC";"Aulopareia cyanomos";"313815";"exact";"Aulopareia cyanomos";"278777";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Gobiidae";"Aulopareia";"";"cyanomos";NA;"Aulopareia cyanomos";"";33
"5120100109";"FOP";"Rana cyanophlyctis";NA;"";"";NA;"";"";"";"";"";"";"";"";NA;"";"Indian skipper frog";71
"1760600301";"PSC";"Psenes cyanophrys";"159427";"exact";"Psenes cyanophrys";"159427";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Nomeidae";"Psenes";"";"cyanophrys";NA;"Psenes cyanophrys";"Freckled driftfish";37
"1706302302";"JUP";"Leptojulis cyanopleura";"281319";"exact";"Leptojulis cyanopleura";"281319";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Labridae";"Leptojulis";"";"cyanopleura";NA;"Leptojulis cyanopleura";"Shoulder-spot wrasse";33
"1700204259";"EPY";"Epinephelus cyanopodus";"273845";"exact";"Epinephelus cyanopodus";"273845";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Serranidae";"Epinephelus";"";"cyanopodus";NA;"Epinephelus cyanopodus";"Speckled blue grouper";33
"1470402306";"EFZ";"Cheilopogon cyanopterus";"217862";"exact";"Cheilopogon cyanopterus";"217862";"Animalia";"Chordata";"Actinopterygii";"Beloniformes";"Exocoetidae";"Cheilopogon";"";"cyanopterus";NA;"Cheilopogon cyanopterus";"Margined flyingfish";37
"1510502501";"SLY";"Solenostomus cyanopterus";"217977";"exact";"Solenostomus cyanopterus";"217977";"Animalia";"Chordata";"Actinopterygii";"Syngnathiformes";"Solenostomidae";"Solenostomus";"";"cyanopterus";NA;"Solenostomus cyanopterus";"Ghost pipefish";33
"1703202727";"LJY";"Lutjanus cyanopterus";"159796";"exact";"Lutjanus cyanopterus";"159796";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Lutjanidae";"Lutjanus";"";"cyanopterus";NA;"Lutjanus cyanopterus";"Cubera snapper";33
"1701200107";"QCF";"Apogon cyanosoma";"209309";"exact";"Apogon cyanosoma";"319876";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Apogonidae";"Apogon";"";"cyanosoma";NA;"Apogon cyanosoma";"";33
"1510603201";"HCY";"Hippichthys cyanospilus";"218015";"exact";"Hippichthys cyanospilus";"218017";"Animalia";"Chordata";"Actinopterygii";"Syngnathiformes";"Syngnathidae";"Hippichthys";"";"cyanospilus";NA;"Hippichthys cyanospilus";"Blue-spotted pipefish";33
"1570800701";"DCY";"Diapteron cyanostictum";NA;"";"";NA;"";"";"";"";"";"";"";"";NA;"";"Gabon jewelfish";13
"1705905901";"ETY";"Eretmodus cyanostictus";"1019145";"exact";NA;"1019145";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Cichlidae";NA;"";NA;NA;"";"";12
"1700211508";"CFY";"Cephalopholis cyanostigma";"279147";"exact";"Cephalopholis cyanostigma";"279147";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Serranidae";"Cephalopholis";"";"cyanostigma";NA;"Cephalopholis cyanostigma";"Bluespotted hind";33
"1900100102";"NZF";"Ostracion cyanurus";"219909";"exact";"Ostracion cyanurus";"219909";"Animalia";"Chordata";"Actinopterygii";"Tetraodontiformes";"Ostraciidae";"Ostracion";"";"cyanurus";NA;"Ostracion cyanurus";"Bluetail trunkfish";33
"3070300124";"UQN";"Haliotis cyclobates";"445312";"exact";"Haliotis cyclobates";"445312";"Animalia";"Mollusca";"Gastropoda";"";"Haliotidae";"Haliotis";"";"cyclobates";NA;"Haliotis cyclobates";"";52
"1830800101";"NYL";"Ancylopsetta cycloidea";"276006";"exact";"Ancylopsetta cycloidea";"276006";"Animalia";"Chordata";"Actinopterygii";"Pleuronectiformes";"Paralichthyidae";"Ancylopsetta";"";"cycloidea";NA;"Ancylopsetta cycloidea";"Cyclope flounder";31
"1400201345";"BBZ";"Barbus cyclolepis";"1015365";"exact";NA;"1015365";"Animalia";"Chordata";"Actinopterygii";"Cypriniformes";"Cyprinidae";"Barbus";"";NA;NA;"";"";11
"1100400154";"JRY";"Raja cyclophora";"298893";"exact";"Raja cyclophora";"279817";"Animalia";"Chordata";"Elasmobranchii";"Rajiformes";"Rajidae";"Raja";"";"cyclophora";NA;"Raja cyclophora";"Eyespot skate";38
"1250300301";"AEC";"Astronesthes cyclophotus";"127321";"exact";"Astronesthes cyclophotus";"127327";"Animalia";"Chordata";"Actinopterygii";"Stomiiformes";"Stomiidae";"Astronesthes";"";"cyclophotus";NA;"Astronesthes cyclophotus";"";34
"1701801001";"LCF";"Labracinus cyclophthalmus";"281242";"exact";"Labracinus cyclophthalmus";"281242";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Pseudochromidae";"Labracinus";"";"cyclophthalmus";NA;"Labracinus cyclophthalmus";"Fire-tail devil";33
"1782300401";"CZY";"Crystallichthys cyclospilus";"280451";"exact";"Crystallichthys cyclospilus";"280451";"Animalia";"Chordata";"Actinopterygii";"Scorpaeniformes";"Liparidae";"Crystallichthys";"";"cyclospilus";NA;"Crystallichthys cyclospilus";"Blotched snailfish";34
"1704120002";"RPY";"Parupeneus cyclostomus";"218665";"exact";"Parupeneus cyclostomus";"218665";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Mullidae";"Parupeneus";"";"cyclostomus";NA;"Parupeneus cyclostomus";"Gold-saddle goatfish";33
"1410801902";"JBZ";"Lophiobagrus cyclurus";"1014719";"exact";NA;"1014719";"Animalia";"Chordata";"Actinopterygii";"Siluriformes";"Bagridae";NA;"";NA;NA;"";"African bullhead";13
"3160500801";"SWT";"Anodonta cygnea";"234103";"exact";"Anodonta cygnea";"234103";"Animalia";"Mollusca";"Bivalvia";"Unionoida";"Unionidae";"Anodonta";"";"cygnea";NA;"Anodonta cygnea";"Swan mussel";51
"5620100701";"WOS";"Cygnus cygnus";"159089";"exact";"Cygnus cygnus";"159089";"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Cygnus";"";"cygnus";NA;"Cygnus cygnus";"Whooper swan";NA
"2290100115";"LOA";"Panulirus cygnus";"382893";"exact";"Panulirus cygnus";"382893";"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Palinuridae";"Panulirus";"";"cygnus";NA;"Panulirus cygnus";"Australian spiny lobster";43
"1231202102";"PCY";"Prosopium cylindraceum";"282373";"exact";"Prosopium cylindraceum";"282373";"Animalia";"Chordata";"Actinopterygii";"Salmoniformes";"Salmonidae";"Prosopium";"";"cylindraceum";NA;"Prosopium cylindraceum";"Round whitefish";23
"3161600301";"SQD";"Solen cylindraceus";"413346";"exact";"Solen cylindraceus";"413346";"Animalia";"Mollusca";"Bivalvia";"[unassigned] Euheterodonta";"Solenidae";"Solen";"";"cylindraceus";NA;"Solen cylindraceus";"Cylindrical razor shell";56
"1570801601";"RVY";"Rivulus cylindraceus";"1021201";"exact";NA;"1021201";"Animalia";"Chordata";"Actinopterygii";"Cyprinodontiformes";NA;NA;"";"cylindraceus";NA;"";"Green rivulus";13
"7410400104";"KIY";"Codium cylindricum";"371838";"exact";"Codium cylindricum";"371838";"Plantae";"Chlorophyta";"Ulvophyceae";"Bryopsidales";"Codiaceae";"Codium";"";"cylindricum";NA;"Codium cylindricum";"";93
"1400202419";"LBY";"Labeo cylindricus";"1016913";"exact";NA;"1016913";"Animalia";"Chordata";"Actinopterygii";"Cypriniformes";"Cyprinidae";"Labeo";"";NA;NA;"";"Redeye labeo";11
"3074200401";"YBC";"Cymbium cymbium";"224552";"exact";"Cymbium cymbium";"224552";"Animalia";"Mollusca";"Gastropoda";"Neogastropoda";"Volutidae";"Cymbium";"";"cymbium";NA;"Cymbium cymbium";"Pig's snout volute";52
"1701300501";"NSY";"Neoscombrops cynodon";"220049";"exact";"Neoscombrops cynodon";"220049";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Acropomatidae";"Neoscombrops";"";"cynodon";NA;"Neoscombrops cynodon";"Silver splitfin";34
"1830201102";"WIT";"Glyptocephalus cynoglossus";"127136";"exact";"Glyptocephalus cynoglossus";"127136";"Animalia";"Chordata";"Actinopterygii";"Pleuronectiformes";"Pleuronectidae";"Glyptocephalus";"";"cynoglossus";NA;"Glyptocephalus cynoglossus";"Witch flounder";31
"1830403105";"YOY";"Cynoglossus cynoglossus";"274198";"exact";"Cynoglossus cynoglossus";"274198";"Animalia";"Chordata";"Actinopterygii";"Pleuronectiformes";"Cynoglossidae";"Cynoglossus";"";"cynoglossus";NA;"Cynoglossus cynoglossus";"Bengal tongue sole";31
"1400204104";"GIC";"Gila cypha";"1014367";"exact";NA;"1014367";"Animalia";"Chordata";"Actinopterygii";"Cypriniformes";"Cyprinidae";NA;"";NA;NA;"";"Humpback chub";11
"1620101001";"ZCC";"Cyttopsis cypho";"275301";"exact";"Cyttopsis cypho";"275301";"Animalia";"Chordata";"Actinopterygii";"Zeiformes";"Parazenidae";"Cyttopsis";"";"cypho";NA;"Cyttopsis cypho";"";34
"1400101101";"BUB";"Ictiobus cyprinellus";"1044802";"exact";NA;"1044802";"Animalia";"Chordata";"Actinopterygii";"Cypriniformes";"Catostomidae";"Ictiobus";"";NA;NA;"";"Bigmouth buffalo";11
"3162100301";"VIY";"Villorita cyprinoides";"987300";"exact";NA;"987300";"Animalia";"Mollusca";"Bivalvia";NA;"Cyrenidae";NA;"";"cyprinoides";NA;"";"Common Indian marsh clam";51
"1290200402";"TAI";"Megalops cyprinoides";"212253";"exact";"Megalops cyprinoides";"212253";"Animalia";"Chordata";"Actinopterygii";"Elopiformes";"Megalopidae";"Megalops";"";"cyprinoides";NA;"Megalops cyprinoides";"Indo-Pacific tarpon";33
"1381201401";"CUU";"Curimata cyprinoides";"874267";"exact";NA;"874267";"Animalia";"Chordata";"Actinopterygii";"Characiformes";NA;NA;"";"cyprinoides";NA;"";"";13
"1701202102";"QGS";"Rhabdamia cypselurus";"209407";"exact";"Rhabdamia cypselurus";"209407";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Apogonidae";"Rhabdamia";"";"cypselurus";NA;"Rhabdamia cypselurus";"Swallowtail cardinalfish";33
"1705951201";"TIY";"Taeniolethrinops cyrtonotus";"1015848";"exact";NA;"1015848";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Cichlidae";NA;"";NA;NA;"";"";12
"1400220201";"LWG";"Lagowskiella czekanowskii";NA;"";"";NA;"";"";"";"";"";"";"";"";NA;"";"Czekanowski's minnow";11
"1781301102";"CZK";"Cottus czerskii";"1015693";"exact";NA;"1015693";"Animalia";"Chordata";"Actinopterygii";"Scorpaeniformes";"Cottidae";"Cottus";"";NA;NA;"";"Cherskii's sculpin";13
"5610100215";"DBN";"Diomedea dabbenena";"379381";"exact";"Diomedea dabbenena";"379381";"Animalia";"Chordata";"Aves";"Procellariiformes";"Diomedeidae";"Diomedea";"";"dabbenena";NA;"Diomedea dabbenena";"Tristan albatross";NA
"1400502801";"PAD";"Paramisgurnus dabryanus";"1020151";"exact";NA;"1020151";"Animalia";"Chordata";"Actinopterygii";"Cypriniformes";"Cobitidae";NA;"";"dabryanus";NA;"";"";11
"1170100114";"AAD";"Acipenser dabryanus";"410045";"exact";"Acipenser dabryanus";"410045";"Animalia";"Chordata";"Actinopterygii";"Acipenseriformes";"Acipenseridae";"Acipenser";"";"dabryanus";NA;"Acipenser dabryanus";"Yangtze sturgeon";21
"1400230701";"SUB";"Saurogobio dabryi";"298273";"exact";"Saurogobio dabryi";"298273";"Animalia";"Chordata";"Actinopterygii";"Cypriniformes";"Cyprinidae";"Saurogobio";"";"dabryi";NA;"Saurogobio dabryi";"Chinese lizard gudgeon";11
"1400216501";"HYA";"Chanodichthys dabryi";"1020571";"exact";NA;"1020571";"Animalia";"Chordata";"Actinopterygii";"Cypriniformes";"Cyprinidae";NA;"";"dabryi";NA;"";"Humpback";11
"5670300201";"DSQ";"Sula dactylatra";"212599";"exact";"Sula dactylatra";"212599";"Animalia";"Chordata";"Aves";"Pelecaniformes";"Sulidae";"Sula";"";"dactylatra";NA;"Sula dactylatra";"Masked booby";NA
"1780101703";"BRF";"Helicolenus dactylopterus";"127251";"exact";"Helicolenus dactylopterus";"127251";"Animalia";"Chordata";"Actinopterygii";"Scorpaeniformes";"Sebastidae";"Helicolenus";"";"dactylopterus";NA;"Helicolenus dactylopterus";"Blackbelly rosefish";34
"1772000501";"DAY";"Dactylopus dactylopus";"278368";"exact";"Dactylopus dactylopus";"278368";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Callionymidae";"Dactylopus";"";"dactylopus";NA;"Dactylopus dactylopus";"Fingered dragonet";33
"3163600303";"FOD";"Pholas dactylus";"140770";"exact";"Pholas dactylus";"140770";"Animalia";"Mollusca";"Bivalvia";"Myoida";"Pholadidae";"Pholas";"";"dactylus";NA;"Pholas dactylus";"Common piddock";56
