AreaCode	FishingActivityCategoryEuropeanLvl6Code
21.3.M	GND_SPF_120-219_0_0
21.3.M	GND_SPF_50-70_0_0
21.3.M	GND_SPF_90-99_0_0
21.3.M	GNS_CRU_>0_0_0
21.3.M	GNS_DEF_>=220_0_0
21.3.M	GNS_DEF_100-119_0_0
21.3.M	GNS_DEF_120-219_0_0
21.3.M	GNS_DEF_90-99_0_0
21.3.M	GNS_DWS_>=220_0_0
21.3.M	GNS_DWS_120-219_0_0
21.3.M	GNS_SPF_>=220_0_0
21.3.M	GNS_SPF_100-119_0_0
21.3.M	GNS_SPF_10-30_0_0
21.3.M	GNS_SPF_120-219_0_0
21.3.M	GNS_SPF_50-70_0_0
21.3.M	GNS_SPF_90-99_0_0
21.3.M	GTR_DEF_>=220_0_0
21.3.M	GTR_DEF_100-119_0_0
21.3.M	GTR_DEF_120-219_0_0
21.3.M	GTR_DEF_90-99_0_0
21.3.M	HMD_MOL_>=0_0_0
21.3.M	LHP_CEP_0_0_0
21.3.M	LHP_FIF_0_0_0
21.3.M	LLD_DEF_0_0_0
21.3.M	LLD_DWS_0_0_0
21.3.M	LLD_LPF_0_0_0
21.3.M	LLS_DEF_0_0_0
21.3.M	LLS_DWS_0_0_0
21.3.M	LTL_LPF_0_0_0
21.3.M	OTB_CRU_>=220_0_0
21.3.M	OTB_CRU_100-129_0_0
21.3.M	OTB_CRU_130-219_0_0
21.3.M	OTB_CRU_40-59_0_0
21.3.M	OTB_CRU_60-89_0_0
21.3.M	OTB_CRU_90-99_0_0
21.3.M	OTB_DEF_>=220_0_0
21.3.M	OTB_DEF_100-129_0_0
21.3.M	OTB_DEF_130-219_0_0
21.3.M	OTB_DEF_90-99_0_0
21.3.M	OTB_DWS_>=220_0_0
21.3.M	OTB_DWS_100-129_0_0
21.3.M	OTB_DWS_130-219_0_0
21.3.M	OTB_DWS_90-99_0_0
21.3.M	OTB_MCD_>=220_0_0
21.3.M	OTB_MCD_100-129_0_0
21.3.M	OTB_MCD_130-219_0_0
21.3.M	OTB_MCD_40-59_0_0
21.3.M	OTB_MCD_60-89_0_0
21.3.M	OTB_MCD_90-99_0_0
21.3.M	OTB_MCF_>=220_0_0
21.3.M	OTB_MCF_100-129_0_0
21.3.M	OTB_MCF_130-219_0_0
21.3.M	OTB_MCF_60-89_0_0
21.3.M	OTB_MCF_90-99_0_0
21.3.M	OTB_MDD_>=220_0_0
21.3.M	OTB_MDD_100-129_0_0
21.3.M	OTB_MDD_130-219_0_0
21.3.M	OTB_MDD_90-99_0_0
21.3.M	OTB_MOL_>=220_0_0
21.3.M	OTB_MOL_100-129_0_0
21.3.M	OTB_MOL_130-219_0_0
21.3.M	OTB_MOL_60-89_0_0
21.3.M	OTB_MOL_90-99_0_0
21.3.M	OTB_MPD_>=220_0_0
21.3.M	OTB_MPD_100-129_0_0
21.3.M	OTB_MPD_130-219_0_0
21.3.M	OTB_MPD_90-99_0_0
21.3.M	OTB_SPF_>=220_0_0
21.3.M	OTB_SPF_100-129_0_0
21.3.M	OTB_SPF_130-219_0_0
21.3.M	OTB_SPF_40-59_0_0
21.3.M	OTB_SPF_60-89_0_0
21.3.M	OTB_SPF_90-99_0_0
21.3.M	OTM_DEF_>=220_0_0
21.3.M	OTM_DEF_100-129_0_0
21.3.M	OTM_DEF_130-219_0_0
21.3.M	OTM_DEF_90-99_0_0
21.3.M	OTM_SPF_>=220_0_0
21.3.M	OTM_SPF_100-129_0_0
21.3.M	OTM_SPF_130-219_0_0
21.3.M	OTM_SPF_40-59_0_0
21.3.M	OTM_SPF_60-89_0_0
21.3.M	OTM_SPF_90-99_0_0
21.3.M	OTT_CRU_>=220_0_0
21.3.M	OTT_CRU_100-129_0_0
21.3.M	OTT_CRU_130-219_0_0
21.3.M	OTT_CRU_40-59_0_0
21.3.M	OTT_CRU_60-89_0_0
21.3.M	OTT_CRU_90-99_0_0
21.3.M	OTT_DEF_>=220_0_0
21.3.M	OTT_DEF_100-129_0_0
21.3.M	OTT_DEF_130-219_0_0
21.3.M	OTT_DEF_90-99_0_0
21.3.M	OTT_DWS_>=220_0_0
21.3.M	OTT_DWS_100-129_0_0
21.3.M	OTT_DWS_130-219_0_0
21.3.M	OTT_DWS_90-99_0_0
21.3.M	OTT_MCD_>=220_0_0
21.3.M	OTT_MCD_100-129_0_0
21.3.M	OTT_MCD_130-219_0_0
21.3.M	OTT_MCD_40-59_0_0
21.3.M	OTT_MCD_60-89_0_0
21.3.M	OTT_MCD_90-99_0_0
21.3.M	OTT_MOL_>=220_0_0
21.3.M	OTT_MOL_100-129_0_0
21.3.M	OTT_MOL_130-219_0_0
21.3.M	OTT_MOL_60-89_0_0
21.3.M	OTT_MOL_90-99_0_0
21.3.M	OTT_MPD_>=220_0_0
21.3.M	OTT_MPD_100-129_0_0
21.3.M	OTT_MPD_130-219_0_0
21.3.M	OTT_MPD_90-99_0_0
21.3.M	PS_LPF_>0_0_0
21.3.M	PS_SPF_>=220_0_0
21.3.M	PS_SPF_100-129_0_0
21.3.M	PS_SPF_130-219_0_0
21.3.M	PS_SPF_40-59_0_0
21.3.M	PS_SPF_60-89_0_0
21.3.M	PS_SPF_90-99_0_0
21.3.M	PTB_CRU_>=220_0_0
21.3.M	PTB_CRU_100-129_0_0
21.3.M	PTB_CRU_130-219_0_0
21.3.M	PTB_CRU_40-59_0_0
21.3.M	PTB_CRU_60-89_0_0
21.3.M	PTB_CRU_90-99_0_0
21.3.M	PTB_DEF_>=220_0_0
21.3.M	PTB_DEF_100-129_0_0
21.3.M	PTB_DEF_130-219_0_0
21.3.M	PTB_DEF_90-99_0_0
21.3.M	PTB_SPF_>=220_0_0
21.3.M	PTB_SPF_100-129_0_0
21.3.M	PTB_SPF_130-219_0_0
21.3.M	PTB_SPF_40-59_0_0
21.3.M	PTB_SPF_60-89_0_0
21.3.M	PTB_SPF_90-99_0_0
21.3.M	PTM_DEF_>=220_0_0
21.3.M	PTM_DEF_100-129_0_0
21.3.M	PTM_DEF_130-219_0_0
21.3.M	PTM_DEF_90-99_0_0
21.3.M	PTM_LPF_>0_0_0
21.3.M	PTM_SPF_>=220_0_0
21.3.M	PTM_SPF_100-129_0_0
21.3.M	PTM_SPF_130-219_0_0
21.3.M	PTM_SPF_40-59_0_0
21.3.M	PTM_SPF_60-89_0_0
21.3.M	PTM_SPF_90-99_0_0
21.3.M	SB_FIF_>0_0_0
21.3.M	SDN_DEF_>=220_0_0
21.3.M	SDN_DEF_100-129_0_0
21.3.M	SDN_DEF_130-219_0_0
21.3.M	SDN_DEF_90-99_0_0
21.3.M	SPR_DEF_>=220_0_0
21.3.M	SPR_DEF_100-129_0_0
21.3.M	SPR_DEF_130-219_0_0
21.3.M	SPR_DEF_90-99_0_0
21.3.M	SSC_DEF_>=220_0_0
21.3.M	SSC_DEF_100-129_0_0
21.3.M	SSC_DEF_130-219_0_0
21.3.M	SSC_DEF_90-99_0_0
21.3.N	DRB_MOL_>=0_0_0
21.3.N	FPN_LPF_>0_0_0
21.3.N	FPO_CRU_>0_0_0
21.3.N	FPO_FIF_>0_0_0
21.3.N	FPO_MOL_>0_0_0
21.3.N	FYK_CAT_>0_0_0
21.3.N	FYK_DEF_>0_0_0
21.3.N	GND_DEF_>=220_0_0
21.3.N	GND_DEF_100-119_0_0
21.3.N	GND_DEF_120-219_0_0
21.3.N	GND_DEF_90-99_0_0
21.3.N	GND_SPF_>=220_0_0
21.3.N	GND_SPF_100-119_0_0
21.3.N	GND_SPF_10-30_0_0
21.3.N	GND_SPF_120-219_0_0
21.3.N	GND_SPF_50-70_0_0
21.3.N	GND_SPF_90-99_0_0
21.3.N	GNS_CRU_>0_0_0
21.3.N	GNS_DEF_>=220_0_0
21.3.N	GNS_DEF_100-119_0_0
21.3.N	GNS_DEF_120-219_0_0
21.3.N	GNS_DEF_90-99_0_0
21.3.N	GNS_DWS_>=220_0_0
21.3.N	GNS_DWS_120-219_0_0
21.3.N	GNS_SPF_>=220_0_0
21.3.N	GNS_SPF_100-119_0_0
21.3.N	GNS_SPF_10-30_0_0
21.3.N	GNS_SPF_120-219_0_0
21.3.N	GNS_SPF_50-70_0_0
21.3.N	GNS_SPF_90-99_0_0
21.3.N	GTR_DEF_>=220_0_0
21.3.N	GTR_DEF_100-119_0_0
21.3.N	GTR_DEF_120-219_0_0
21.3.N	GTR_DEF_90-99_0_0
21.3.N	HMD_MOL_>=0_0_0
21.3.N	LHP_CEP_0_0_0
21.3.N	LHP_FIF_0_0_0
21.3.N	LLD_DEF_0_0_0
21.3.N	LLD_DWS_0_0_0
21.3.N	LLD_LPF_0_0_0
21.3.N	LLS_DEF_0_0_0
21.3.N	LLS_DWS_0_0_0
21.3.N	LTL_LPF_0_0_0
21.3.N	OTB_CRU_>=220_0_0
21.3.N	OTB_CRU_100-129_0_0
21.3.N	OTB_CRU_130-219_0_0
21.3.N	OTB_CRU_40-59_0_0
21.3.N	OTB_CRU_60-89_0_0
21.3.N	OTB_CRU_90-99_0_0
21.3.N	OTB_DEF_>=220_0_0
21.3.N	OTB_DEF_100-129_0_0
21.3.N	OTB_DEF_130-219_0_0
21.3.N	OTB_DEF_90-99_0_0
21.3.N	OTB_DWS_>=220_0_0
21.3.N	OTB_DWS_100-129_0_0
21.3.N	OTB_DWS_130-219_0_0
21.3.N	OTB_DWS_90-99_0_0
21.3.N	OTB_MCD_>=220_0_0
21.3.N	OTB_MCD_100-129_0_0
21.3.N	OTB_MCD_130-219_0_0
21.3.N	OTB_MCD_40-59_0_0
21.3.N	OTB_MCD_60-89_0_0
21.3.N	OTB_MCD_90-99_0_0
21.3.N	OTB_MCF_>=220_0_0
21.3.N	OTB_MCF_100-129_0_0
21.3.N	OTB_MCF_130-219_0_0
21.3.N	OTB_MCF_60-89_0_0
21.3.N	OTB_MCF_90-99_0_0
21.3.N	OTB_MDD_>=220_0_0
21.3.N	OTB_MDD_100-129_0_0
21.3.N	OTB_MDD_130-219_0_0
21.3.N	OTB_MDD_90-99_0_0
21.3.N	OTB_MOL_>=220_0_0
21.3.N	OTB_MOL_100-129_0_0
21.3.N	OTB_MOL_130-219_0_0
21.3.N	OTB_MOL_60-89_0_0
21.3.N	OTB_MOL_90-99_0_0
21.3.N	OTB_MPD_>=220_0_0
21.3.N	OTB_MPD_100-129_0_0
21.3.N	OTB_MPD_130-219_0_0
21.3.N	OTB_MPD_90-99_0_0
21.3.N	OTB_SPF_>=220_0_0
21.3.N	OTB_SPF_100-129_0_0
21.3.N	OTB_SPF_130-219_0_0
21.3.N	OTB_SPF_40-59_0_0
21.3.N	OTB_SPF_60-89_0_0
21.3.N	OTB_SPF_90-99_0_0
21.3.N	OTM_DEF_>=220_0_0
21.3.N	OTM_DEF_100-129_0_0
21.3.N	OTM_DEF_130-219_0_0
21.3.N	OTM_DEF_90-99_0_0
21.3.N	OTM_SPF_>=220_0_0
21.3.N	OTM_SPF_100-129_0_0
21.3.N	OTM_SPF_130-219_0_0
21.3.N	OTM_SPF_40-59_0_0
21.3.N	OTM_SPF_60-89_0_0
21.3.N	OTM_SPF_90-99_0_0
21.3.N	OTT_CRU_>=220_0_0
21.3.N	OTT_CRU_100-129_0_0
21.3.N	OTT_CRU_130-219_0_0
21.3.N	OTT_CRU_40-59_0_0
21.3.N	OTT_CRU_60-89_0_0
21.3.N	OTT_CRU_90-99_0_0
21.3.N	OTT_DEF_>=220_0_0
21.3.N	OTT_DEF_100-129_0_0
21.3.N	OTT_DEF_130-219_0_0
21.3.N	OTT_DEF_90-99_0_0
21.3.N	OTT_DWS_>=220_0_0
21.3.N	OTT_DWS_100-129_0_0
21.3.N	OTT_DWS_130-219_0_0
21.3.N	OTT_DWS_90-99_0_0
21.3.N	OTT_MCD_>=220_0_0
21.3.N	OTT_MCD_100-129_0_0
21.3.N	OTT_MCD_130-219_0_0
21.3.N	OTT_MCD_40-59_0_0
21.3.N	OTT_MCD_60-89_0_0
21.3.N	OTT_MCD_90-99_0_0
21.3.N	OTT_MOL_>=220_0_0
21.3.N	OTT_MOL_100-129_0_0
21.3.N	OTT_MOL_130-219_0_0
21.3.N	OTT_MOL_60-89_0_0
21.3.N	OTT_MOL_90-99_0_0
21.3.N	OTT_MPD_>=220_0_0
21.3.N	OTT_MPD_100-129_0_0
21.3.N	OTT_MPD_130-219_0_0
21.3.N	OTT_MPD_90-99_0_0
21.3.N	PS_LPF_>0_0_0
21.3.N	PS_SPF_>=220_0_0
21.3.N	PS_SPF_100-129_0_0
21.3.N	PS_SPF_130-219_0_0
21.3.N	PS_SPF_40-59_0_0
21.3.N	PS_SPF_60-89_0_0
21.3.N	PS_SPF_90-99_0_0
21.3.N	PTB_CRU_>=220_0_0
21.3.N	PTB_CRU_100-129_0_0
21.3.N	PTB_CRU_130-219_0_0
21.3.N	PTB_CRU_40-59_0_0
21.3.N	PTB_CRU_60-89_0_0
21.3.N	PTB_CRU_90-99_0_0
21.3.N	PTB_DEF_>=220_0_0
21.3.N	PTB_DEF_100-129_0_0
21.3.N	PTB_DEF_130-219_0_0
21.3.N	PTB_DEF_90-99_0_0
21.3.N	PTB_SPF_>=220_0_0
21.3.N	PTB_SPF_100-129_0_0
21.3.N	PTB_SPF_130-219_0_0
21.3.N	PTB_SPF_40-59_0_0
21.3.N	PTB_SPF_60-89_0_0
21.3.N	PTB_SPF_90-99_0_0
21.3.N	PTM_DEF_>=220_0_0
21.3.N	PTM_DEF_100-129_0_0
21.3.N	PTM_DEF_130-219_0_0
21.3.N	PTM_DEF_90-99_0_0
21.3.N	PTM_LPF_>0_0_0
21.3.N	PTM_SPF_>=220_0_0
21.3.N	PTM_SPF_100-129_0_0
21.3.N	PTM_SPF_130-219_0_0
21.3.N	PTM_SPF_40-59_0_0
21.3.N	PTM_SPF_60-89_0_0
21.3.N	PTM_SPF_90-99_0_0
21.3.N	SB_FIF_>0_0_0
21.3.N	SDN_DEF_>=220_0_0
21.3.N	SDN_DEF_100-129_0_0
21.3.N	SDN_DEF_130-219_0_0
21.3.N	SDN_DEF_90-99_0_0
21.3.N	SPR_DEF_>=220_0_0
21.3.N	SPR_DEF_100-129_0_0
21.3.N	SPR_DEF_130-219_0_0
21.3.N	SPR_DEF_90-99_0_0
21.3.N	SSC_DEF_>=220_0_0
21.3.N	SSC_DEF_100-129_0_0
21.3.N	SSC_DEF_130-219_0_0
21.3.N	SSC_DEF_90-99_0_0
21.3.O	DRB_MOL_>=0_0_0
21.3.O	FPN_LPF_>0_0_0
21.3.O	FPO_CRU_>0_0_0
21.3.O	FPO_FIF_>0_0_0
21.3.O	FPO_MOL_>0_0_0
21.3.O	FYK_CAT_>0_0_0
21.3.O	FYK_DEF_>0_0_0
21.3.O	GND_DEF_>=220_0_0
21.3.O	GND_DEF_100-119_0_0
21.3.O	GND_DEF_120-219_0_0
21.3.O	GND_DEF_90-99_0_0
21.3.O	GND_SPF_>=220_0_0
21.3.O	GND_SPF_100-119_0_0
21.3.O	GND_SPF_10-30_0_0
21.3.O	GND_SPF_120-219_0_0
21.3.O	GND_SPF_50-70_0_0
21.3.O	GND_SPF_90-99_0_0
21.3.O	GNS_CRU_>0_0_0
21.3.O	GNS_DEF_>=220_0_0
21.3.O	GNS_DEF_100-119_0_0
21.3.O	GNS_DEF_120-219_0_0
21.3.O	GNS_DEF_90-99_0_0
21.3.O	GNS_DWS_>=220_0_0
21.3.O	GNS_DWS_120-219_0_0
21.3.O	GNS_SPF_>=220_0_0
21.3.O	GNS_SPF_100-119_0_0
21.3.O	GNS_SPF_10-30_0_0
21.3.O	GNS_SPF_120-219_0_0
21.3.O	GNS_SPF_50-70_0_0
21.3.O	GNS_SPF_90-99_0_0
21.3.O	GTR_DEF_>=220_0_0
21.3.O	GTR_DEF_100-119_0_0
21.3.O	GTR_DEF_120-219_0_0
21.3.O	GTR_DEF_90-99_0_0
21.3.O	HMD_MOL_>=0_0_0
21.3.O	LHP_CEP_0_0_0
21.3.O	LHP_FIF_0_0_0
21.3.O	LLD_DEF_0_0_0
21.3.O	LLD_DWS_0_0_0
21.3.O	LLD_LPF_0_0_0
21.3.O	LLS_DEF_0_0_0
21.3.O	LLS_DWS_0_0_0
21.3.O	LTL_LPF_0_0_0
21.3.O	OTB_CRU_>=220_0_0
21.3.O	OTB_CRU_100-129_0_0
21.3.O	OTB_CRU_130-219_0_0
21.3.O	OTB_CRU_40-59_0_0
21.3.O	OTB_CRU_60-89_0_0
21.3.O	OTB_CRU_90-99_0_0
21.3.O	OTB_DEF_>=220_0_0
21.3.O	OTB_DEF_100-129_0_0
21.3.O	OTB_DEF_130-219_0_0
21.3.O	OTB_DEF_90-99_0_0
21.3.O	OTB_DWS_>=220_0_0
21.3.O	OTB_DWS_100-129_0_0
21.3.O	OTB_DWS_130-219_0_0
21.3.O	OTB_DWS_90-99_0_0
21.3.O	OTB_MCD_>=220_0_0
21.3.O	OTB_MCD_100-129_0_0
21.3.O	OTB_MCD_130-219_0_0
21.3.O	OTB_MCD_40-59_0_0
21.3.O	OTB_MCD_60-89_0_0
21.3.O	OTB_MCD_90-99_0_0
21.3.O	OTB_MCF_>=220_0_0
21.3.O	OTB_MCF_100-129_0_0
21.3.O	OTB_MCF_130-219_0_0
21.3.O	OTB_MCF_60-89_0_0
21.3.O	OTB_MCF_90-99_0_0
21.3.O	OTB_MDD_>=220_0_0
21.3.O	OTB_MDD_100-129_0_0
21.3.O	OTB_MDD_130-219_0_0
21.3.O	OTB_MDD_90-99_0_0
21.3.O	OTB_MOL_>=220_0_0
21.3.O	OTB_MOL_100-129_0_0
21.3.O	OTB_MOL_130-219_0_0
21.3.O	OTB_MOL_60-89_0_0
21.3.O	OTB_MOL_90-99_0_0
21.3.O	OTB_MPD_>=220_0_0
21.3.O	OTB_MPD_100-129_0_0
21.3.O	OTB_MPD_130-219_0_0
21.3.O	OTB_MPD_90-99_0_0
21.3.O	OTB_SPF_>=220_0_0
21.3.O	OTB_SPF_100-129_0_0
21.3.O	OTB_SPF_130-219_0_0
21.3.O	OTB_SPF_40-59_0_0
21.3.O	OTB_SPF_60-89_0_0
21.3.O	OTB_SPF_90-99_0_0
21.3.O	OTM_DEF_>=220_0_0
21.3.O	OTM_DEF_100-129_0_0
21.3.O	OTM_DEF_130-219_0_0
21.3.O	OTM_DEF_90-99_0_0
21.3.O	OTM_SPF_>=220_0_0
21.3.O	OTM_SPF_100-129_0_0
21.3.O	OTM_SPF_130-219_0_0
21.3.O	OTM_SPF_40-59_0_0
21.3.O	OTM_SPF_60-89_0_0
21.3.O	OTM_SPF_90-99_0_0
21.3.O	OTT_CRU_>=220_0_0
21.3.O	OTT_CRU_100-129_0_0
21.3.O	OTT_CRU_130-219_0_0
21.3.O	OTT_CRU_40-59_0_0
21.3.O	OTT_CRU_60-89_0_0
21.3.O	OTT_CRU_90-99_0_0
21.3.O	OTT_DEF_>=220_0_0
21.3.O	OTT_DEF_100-129_0_0
21.3.O	OTT_DEF_130-219_0_0
21.3.O	OTT_DEF_90-99_0_0
21.3.O	OTT_DWS_>=220_0_0
21.3.O	OTT_DWS_100-129_0_0
21.3.O	OTT_DWS_130-219_0_0
21.3.O	OTT_DWS_90-99_0_0
21.3.O	OTT_MCD_>=220_0_0
21.3.O	OTT_MCD_100-129_0_0
21.3.O	OTT_MCD_130-219_0_0
21.3.O	OTT_MCD_40-59_0_0
21.3.O	OTT_MCD_60-89_0_0
21.3.O	OTT_MCD_90-99_0_0
21.3.O	OTT_MOL_>=220_0_0
21.3.O	OTT_MOL_100-129_0_0
21.3.O	OTT_MOL_130-219_0_0
21.3.O	OTT_MOL_60-89_0_0
21.3.O	OTT_MOL_90-99_0_0
21.3.O	OTT_MPD_>=220_0_0
21.3.O	OTT_MPD_100-129_0_0
21.3.O	OTT_MPD_130-219_0_0
21.3.O	OTT_MPD_90-99_0_0
21.3.O	PS_LPF_>0_0_0
21.3.O	PS_SPF_>=220_0_0
21.3.O	PS_SPF_100-129_0_0
21.3.O	PS_SPF_130-219_0_0
21.3.O	PS_SPF_40-59_0_0
21.3.O	PS_SPF_60-89_0_0
21.3.O	PS_SPF_90-99_0_0
21.3.O	PTB_CRU_>=220_0_0
21.3.O	PTB_CRU_100-129_0_0
21.3.O	PTB_CRU_130-219_0_0
21.3.O	PTB_CRU_40-59_0_0
21.3.O	PTB_CRU_60-89_0_0
21.3.O	PTB_CRU_90-99_0_0
21.3.O	PTB_DEF_>=220_0_0
21.3.O	PTB_DEF_100-129_0_0
21.3.O	PTB_DEF_130-219_0_0
21.3.O	PTB_DEF_90-99_0_0
21.3.O	PTB_SPF_>=220_0_0
21.3.O	PTB_SPF_100-129_0_0
21.3.O	PTB_SPF_130-219_0_0
21.3.O	PTB_SPF_40-59_0_0
21.3.O	PTB_SPF_60-89_0_0
21.3.O	PTB_SPF_90-99_0_0
21.3.O	PTM_DEF_>=220_0_0
21.3.O	PTM_DEF_100-129_0_0
21.3.O	PTM_DEF_130-219_0_0
21.3.O	PTM_DEF_90-99_0_0
21.3.O	PTM_LPF_>0_0_0
21.3.O	PTM_SPF_>=220_0_0
21.3.O	PTM_SPF_100-129_0_0
21.3.O	PTM_SPF_130-219_0_0
21.3.O	PTM_SPF_40-59_0_0
21.3.O	PTM_SPF_60-89_0_0
21.3.O	PTM_SPF_90-99_0_0
21.3.O	SB_FIF_>0_0_0
21.3.O	SDN_DEF_>=220_0_0
21.3.O	SDN_DEF_100-129_0_0
21.3.O	SDN_DEF_130-219_0_0
21.3.O	SDN_DEF_90-99_0_0
21.3.O	SPR_DEF_>=220_0_0
21.3.O	SPR_DEF_100-129_0_0
21.3.O	SPR_DEF_130-219_0_0
21.3.O	SPR_DEF_90-99_0_0
21.3.O	SSC_DEF_>=220_0_0
21.3.O	SSC_DEF_100-129_0_0
21.3.O	SSC_DEF_130-219_0_0
21.3.O	SSC_DEF_90-99_0_0
21.3.P	DRB_MOL_>=0_0_0
21.3.P	FPN_LPF_>0_0_0
21.3.P	FPO_CRU_>0_0_0
21.3.P	FPO_FIF_>0_0_0
21.3.P	FPO_MOL_>0_0_0
21.3.P	FYK_CAT_>0_0_0
21.3.P	FYK_DEF_>0_0_0
21.3.P	GND_DEF_>=220_0_0
21.3.P	GND_DEF_100-119_0_0
21.3.P	GND_DEF_120-219_0_0
21.3.P	GND_DEF_90-99_0_0
21.3.P	GND_SPF_>=220_0_0
21.3.P	GND_SPF_100-119_0_0
21.3.P	GND_SPF_10-30_0_0
21.3.P	GND_SPF_120-219_0_0
21.3.P	GND_SPF_50-70_0_0
21.3.P	GND_SPF_90-99_0_0
21.3.P	GNS_CRU_>0_0_0
21.3.P	GNS_DEF_>=220_0_0
21.3.P	GNS_DEF_100-119_0_0
21.3.P	GNS_DEF_120-219_0_0
21.3.P	GNS_DEF_90-99_0_0
21.3.P	GNS_DWS_>=220_0_0
21.3.P	GNS_DWS_120-219_0_0
21.3.P	GNS_SPF_>=220_0_0
21.3.P	GNS_SPF_100-119_0_0
21.3.P	GNS_SPF_10-30_0_0
21.3.P	GNS_SPF_120-219_0_0
21.3.P	GNS_SPF_50-70_0_0
21.3.P	GNS_SPF_90-99_0_0
21.3.P	GTR_DEF_>=220_0_0
21.3.P	GTR_DEF_100-119_0_0
21.3.P	GTR_DEF_120-219_0_0
21.3.P	GTR_DEF_90-99_0_0
21.3.P	HMD_MOL_>=0_0_0
21.3.P	LHP_CEP_0_0_0
21.3.P	LHP_FIF_0_0_0
21.3.P	LLD_DEF_0_0_0
21.3.P	LLD_DWS_0_0_0
21.3.P	LLD_LPF_0_0_0
21.3.P	LLS_DEF_0_0_0
21.3.P	LLS_DWS_0_0_0
21.3.P	LTL_LPF_0_0_0
21.3.P	OTB_CRU_>=220_0_0
21.3.P	OTB_CRU_100-129_0_0
21.3.P	OTB_CRU_130-219_0_0
21.3.P	OTB_CRU_40-59_0_0
21.3.P	OTB_CRU_60-89_0_0
21.3.P	OTB_CRU_90-99_0_0
21.3.P	OTB_DEF_>=220_0_0
21.3.P	OTB_DEF_100-129_0_0
21.3.P	OTB_DEF_130-219_0_0
21.3.P	OTB_DEF_90-99_0_0
21.3.P	OTB_DWS_>=220_0_0
21.3.P	OTB_DWS_100-129_0_0
21.3.P	OTB_DWS_130-219_0_0
21.3.P	OTB_DWS_90-99_0_0
21.3.P	OTB_MCD_>=220_0_0
21.3.P	OTB_MCD_100-129_0_0
21.3.P	OTB_MCD_130-219_0_0
21.3.P	OTB_MCD_40-59_0_0
21.3.P	OTB_MCD_60-89_0_0
21.3.P	OTB_MCD_90-99_0_0
21.3.P	OTB_MCF_>=220_0_0
21.3.P	OTB_MCF_100-129_0_0
21.3.P	OTB_MCF_130-219_0_0
21.3.P	OTB_MCF_60-89_0_0
21.3.P	OTB_MCF_90-99_0_0
21.3.P	OTB_MDD_>=220_0_0
21.3.P	OTB_MDD_100-129_0_0
21.3.P	OTB_MDD_130-219_0_0
21.3.P	OTB_MDD_90-99_0_0
21.3.P	OTB_MOL_>=220_0_0
21.3.P	OTB_MOL_100-129_0_0
21.3.P	OTB_MOL_130-219_0_0
21.3.P	OTB_MOL_60-89_0_0
21.3.P	OTB_MOL_90-99_0_0
21.3.P	OTB_MPD_>=220_0_0
21.3.P	OTB_MPD_100-129_0_0
21.3.P	OTB_MPD_130-219_0_0
21.3.P	OTB_MPD_90-99_0_0
21.3.P	OTB_SPF_>=220_0_0
21.3.P	OTB_SPF_100-129_0_0
21.3.P	OTB_SPF_130-219_0_0
21.3.P	OTB_SPF_40-59_0_0
21.3.P	OTB_SPF_60-89_0_0
21.3.P	OTB_SPF_90-99_0_0
21.3.P	OTM_DEF_>=220_0_0
21.3.P	OTM_DEF_100-129_0_0
21.3.P	OTM_DEF_130-219_0_0
21.3.P	OTM_DEF_90-99_0_0
21.3.P	OTM_SPF_>=220_0_0
21.3.P	OTM_SPF_100-129_0_0
21.3.P	OTM_SPF_130-219_0_0
21.3.P	OTM_SPF_40-59_0_0
21.3.P	OTM_SPF_60-89_0_0
21.3.P	OTM_SPF_90-99_0_0
21.3.P	OTT_CRU_>=220_0_0
21.3.P	OTT_CRU_100-129_0_0
21.3.P	OTT_CRU_130-219_0_0
21.3.P	OTT_CRU_40-59_0_0
21.3.P	OTT_CRU_60-89_0_0
21.3.P	OTT_CRU_90-99_0_0
21.3.P	OTT_DEF_>=220_0_0
21.3.P	OTT_DEF_100-129_0_0
21.3.P	OTT_DEF_130-219_0_0
21.3.P	OTT_DEF_90-99_0_0
21.3.P	OTT_DWS_>=220_0_0
21.3.P	OTT_DWS_100-129_0_0
21.3.P	OTT_DWS_130-219_0_0
21.3.P	OTT_DWS_90-99_0_0
21.3.P	OTT_MCD_>=220_0_0
21.3.P	OTT_MCD_100-129_0_0
21.3.P	OTT_MCD_130-219_0_0
21.3.P	OTT_MCD_40-59_0_0
21.3.P	OTT_MCD_60-89_0_0
21.3.P	OTT_MCD_90-99_0_0
21.3.P	OTT_MOL_>=220_0_0
21.3.P	OTT_MOL_100-129_0_0
21.3.P	OTT_MOL_130-219_0_0
21.3.P	OTT_MOL_60-89_0_0
21.3.P	OTT_MOL_90-99_0_0
21.3.P	OTT_MPD_>=220_0_0
21.3.P	OTT_MPD_100-129_0_0
21.3.P	OTT_MPD_130-219_0_0
21.3.P	OTT_MPD_90-99_0_0
21.3.P	PS_LPF_>0_0_0
21.3.P	PS_SPF_>=220_0_0
21.3.P	PS_SPF_100-129_0_0
21.3.P	PS_SPF_130-219_0_0
21.3.P	PS_SPF_40-59_0_0
21.3.P	PS_SPF_60-89_0_0
21.3.P	PS_SPF_90-99_0_0
21.3.P	PTB_CRU_>=220_0_0
21.3.P	PTB_CRU_100-129_0_0
21.3.P	PTB_CRU_130-219_0_0
21.3.P	PTB_CRU_40-59_0_0
