"Stock","Species","Areas","AreaType","StockDescription","AphiaID","WoRMSname","ID"
"sqz.27.nea","SQZ","27.7.b","IC_Divisions","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.7.b"
"sqz.27.nea","SQZ","27.7.c","IC_Divisions","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.7.c"
"sqz.27.nea","SQZ","27.7.g","IC_Divisions","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.7.g"
"sqz.27.nea","SQZ","27.7.h","IC_Divisions","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.7.h"
"sqz.27.nea","SQZ","27.7.j","IC_Divisions","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.7.j"
"sqz.27.nea","SQZ","27.7.k","IC_Divisions","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.7.k"
"sqz.27.nea","SQZ","27.8.a","IC_Divisions","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.8.a"
"sqz.27.nea","SQZ","27.8.b","IC_Divisions","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.8.b"
"sqz.27.nea","SQZ","27.8.c","IC_Divisions","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.8.c"
"sqz.27.nea","SQZ","27.8.d","IC_Divisions","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.8.d"
"sqz.27.nea","SQZ","27.8.e","IC_Divisions","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.8.e"
"sqz.27.nea","SQZ","27.9.a","IC_Divisions","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.9.a"
"sqz.27.nea","SQZ","27.9.b","IC_Divisions","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.9.b"
"sqz.27.nea","SQZ","27.3.a.21","IC_Sub-divisions","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.3.a.21"
"sqz.27.nea","SQZ","27.9.a.n","IC_Sub-divisions","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.9.a.n"
"sqz.27.nea","SQZ","27.9.a.s","IC_Sub-divisions","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.9.a.s"
"sqz.27.nea","SQZ","27.9.a.c.n","IC_AreaUnit","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.9.a.c.n"
"sqz.27.nea","SQZ","27.9.a.c.s","IC_AreaUnit","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.9.a.c.s"
"sqz.27.nea","SQZ","27.3.a.20","IC_Sub-divisions","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.3.a.20"
"sqz.27.nea","SQZ","27.9.a.s.a","IC_AreaUnit","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.9.a.s.a"
"sqz.27.nea","SQZ","27.9.a.s.c","IC_AreaUnit","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.9.a.s.c"
"sqz.27.nea","SQZ","27.2.a.1","IC_Sub-divisions","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.2.a.1"
"sqz.27.nea","SQZ","27.2.a.2","IC_Sub-divisions","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.2.a.2"
"sqz.27.nea","SQZ","27.9.b.1","IC_Sub-divisions","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.9.b.1"
"sqz.27.nea","SQZ","27.9.b.2","IC_Sub-divisions","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.9.b.2"
"sqz.27.nea","SQZ","27.5.a.1","IC_Sub-divisions","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.5.a.1"
"sqz.27.nea","SQZ","27.5.a.2","IC_Sub-divisions","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.5.a.2"
"sqz.27.nea","SQZ","27.6.b.2","IC_Sub-divisions","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.6.b.2"
"sqz.27.nea","SQZ","27.6.b.1","IC_Sub-divisions","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.6.b.1"
"sqz.27.nea","SQZ","27.7.c.1","IC_Sub-divisions","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.7.c.1"
"sqz.27.nea","SQZ","27.7.c.2","IC_Sub-divisions","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.7.c.2"
"sqz.27.nea","SQZ","27.7.j.1","IC_Sub-divisions","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.7.j.1"
"sqz.27.nea","SQZ","27.7.j.2","IC_Sub-divisions","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.7.j.2"
"sqz.27.nea","SQZ","27.7.k.1","IC_Sub-divisions","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.7.k.1"
"sqz.27.nea","SQZ","27.7.k.2","IC_Sub-divisions","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.7.k.2"
"sqz.27.nea","SQZ","27.8.d.2","IC_Sub-divisions","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.8.d.2"
"sqz.27.nea","SQZ","27.8.e.1","IC_Sub-divisions","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.8.e.1"
"sqz.27.nea","SQZ","27.8.e.2","IC_Sub-divisions","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.8.e.2"
"sqz.27.nea","SQZ","27.9.a.c","IC_Sub-divisions","Inshore squids (Loliginidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11734,"Loliginidae","11734 27.9.a.c"
"syc.27.3a47d","SYC","27.4","IC_Sub-areas","Lesser-spotted dogfish (Scyliorhinus canicula) in Subarea 4 and in Divisions 3.a and 7.d (North Sea  Skagerrak and Kattegat",105814,"Scyliorhinus canicula","105814 27.4"
"syc.27.3a47d","SYC","27.4.a","IC_Divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Subarea 4 and in Divisions 3.a and 7.d (North Sea  Skagerrak and Kattegat",105814,"Scyliorhinus canicula","105814 27.4.a"
"syc.27.3a47d","SYC","27.4.a.e","IC_Sub-divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Subarea 4 and in Divisions 3.a and 7.d (North Sea  Skagerrak and Kattegat",105814,"Scyliorhinus canicula","105814 27.4.a.e"
"syc.27.3a47d","SYC","27.4.a.w","IC_Sub-divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Subarea 4 and in Divisions 3.a and 7.d (North Sea  Skagerrak and Kattegat",105814,"Scyliorhinus canicula","105814 27.4.a.w"
"syc.27.3a47d","SYC","27.3.a","IC_Divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Subarea 4 and in Divisions 3.a and 7.d (North Sea  Skagerrak and Kattegat",105814,"Scyliorhinus canicula","105814 27.3.a"
"syc.27.3a47d","SYC","27.4.b","IC_Divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Subarea 4 and in Divisions 3.a and 7.d (North Sea  Skagerrak and Kattegat",105814,"Scyliorhinus canicula","105814 27.4.b"
"syc.27.3a47d","SYC","27.4.c","IC_Divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Subarea 4 and in Divisions 3.a and 7.d (North Sea  Skagerrak and Kattegat",105814,"Scyliorhinus canicula","105814 27.4.c"
"syc.27.3a47d","SYC","27.7.d","IC_Divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Subarea 4 and in Divisions 3.a and 7.d (North Sea  Skagerrak and Kattegat",105814,"Scyliorhinus canicula","105814 27.7.d"
"syc.27.3a47d","SYC","27.3.a.21","IC_Sub-divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Subarea 4 and in Divisions 3.a and 7.d (North Sea  Skagerrak and Kattegat",105814,"Scyliorhinus canicula","105814 27.3.a.21"
"syc.27.3a47d","SYC","27.3.a.20","IC_Sub-divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Subarea 4 and in Divisions 3.a and 7.d (North Sea  Skagerrak and Kattegat",105814,"Scyliorhinus canicula","105814 27.3.a.20"
"syc.27.3a47d","SYC","27.4.b.e","IC_Sub-divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Subarea 4 and in Divisions 3.a and 7.d (North Sea  Skagerrak and Kattegat",105814,"Scyliorhinus canicula","105814 27.4.b.e"
"syc.27.3a47d","SYC","27.4.b.w","IC_Sub-divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Subarea 4 and in Divisions 3.a and 7.d (North Sea  Skagerrak and Kattegat",105814,"Scyliorhinus canicula","105814 27.4.b.w"
"syc.27.67a-ce-j","SYC","27.6","IC_Sub-areas","Lesser-spotted dogfish (Scyliorhinus canicula) in Subarea 6 and Divisions 7.a-c and 7.e-j (West of Scotland  Irish Sea",105814,"Scyliorhinus canicula","105814 27.6"
"syc.27.67a-ce-j","SYC","27.6.a","IC_Divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Subarea 6 and Divisions 7.a-c and 7.e-j (West of Scotland  Irish Sea",105814,"Scyliorhinus canicula","105814 27.6.a"
"syc.27.67a-ce-j","SYC","27.6.b","IC_Divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Subarea 6 and Divisions 7.a-c and 7.e-j (West of Scotland  Irish Sea",105814,"Scyliorhinus canicula","105814 27.6.b"
"syc.27.67a-ce-j","SYC","27.7.a","IC_Divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Subarea 6 and Divisions 7.a-c and 7.e-j (West of Scotland  Irish Sea",105814,"Scyliorhinus canicula","105814 27.7.a"
"syc.27.67a-ce-j","SYC","27.7.e","IC_Divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Subarea 6 and Divisions 7.a-c and 7.e-j (West of Scotland  Irish Sea",105814,"Scyliorhinus canicula","105814 27.7.e"
"syc.27.67a-ce-j","SYC","27.7.f","IC_Divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Subarea 6 and Divisions 7.a-c and 7.e-j (West of Scotland  Irish Sea",105814,"Scyliorhinus canicula","105814 27.7.f"
"syc.27.67a-ce-j","SYC","27.7.b","IC_Divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Subarea 6 and Divisions 7.a-c and 7.e-j (West of Scotland  Irish Sea",105814,"Scyliorhinus canicula","105814 27.7.b"
"syc.27.67a-ce-j","SYC","27.7.c","IC_Divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Subarea 6 and Divisions 7.a-c and 7.e-j (West of Scotland  Irish Sea",105814,"Scyliorhinus canicula","105814 27.7.c"
"syc.27.67a-ce-j","SYC","27.7.g","IC_Divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Subarea 6 and Divisions 7.a-c and 7.e-j (West of Scotland  Irish Sea",105814,"Scyliorhinus canicula","105814 27.7.g"
"syc.27.67a-ce-j","SYC","27.7.h","IC_Divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Subarea 6 and Divisions 7.a-c and 7.e-j (West of Scotland  Irish Sea",105814,"Scyliorhinus canicula","105814 27.7.h"
"syc.27.67a-ce-j","SYC","27.7.j","IC_Divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Subarea 6 and Divisions 7.a-c and 7.e-j (West of Scotland  Irish Sea",105814,"Scyliorhinus canicula","105814 27.7.j"
"syc.27.67a-ce-j","SYC","27.6.a.n","IC_Sub-divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Subarea 6 and Divisions 7.a-c and 7.e-j (West of Scotland  Irish Sea",105814,"Scyliorhinus canicula","105814 27.6.a.n"
"syc.27.67a-ce-j","SYC","27.6.a.s","IC_Sub-divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Subarea 6 and Divisions 7.a-c and 7.e-j (West of Scotland  Irish Sea",105814,"Scyliorhinus canicula","105814 27.6.a.s"
"syc.27.67a-ce-j","SYC","27.7.a.n","IC_Sub-divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Subarea 6 and Divisions 7.a-c and 7.e-j (West of Scotland  Irish Sea",105814,"Scyliorhinus canicula","105814 27.7.a.n"
"syc.27.67a-ce-j","SYC","27.7.a.s","IC_Sub-divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Subarea 6 and Divisions 7.a-c and 7.e-j (West of Scotland  Irish Sea",105814,"Scyliorhinus canicula","105814 27.7.a.s"
"syc.27.67a-ce-j","SYC","27.7.c.1","IC_Sub-divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Subarea 6 and Divisions 7.a-c and 7.e-j (West of Scotland  Irish Sea",105814,"Scyliorhinus canicula","105814 27.7.c.1"
"syc.27.67a-ce-j","SYC","27.7.c.2","IC_Sub-divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Subarea 6 and Divisions 7.a-c and 7.e-j (West of Scotland  Irish Sea",105814,"Scyliorhinus canicula","105814 27.7.c.2"
"syc.27.67a-ce-j","SYC","27.7.j.1","IC_Sub-divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Subarea 6 and Divisions 7.a-c and 7.e-j (West of Scotland  Irish Sea",105814,"Scyliorhinus canicula","105814 27.7.j.1"
"syc.27.67a-ce-j","SYC","27.7.j.2","IC_Sub-divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Subarea 6 and Divisions 7.a-c and 7.e-j (West of Scotland  Irish Sea",105814,"Scyliorhinus canicula","105814 27.7.j.2"
"syc.27.8abd","SYC","27.8.a","IC_Divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Divisions 8.a-b and 8.d (Bay of Biscay) ",105814,"Scyliorhinus canicula","105814 27.8.a"
"syc.27.8abd","SYC","27.8.b","IC_Divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Divisions 8.a-b and 8.d (Bay of Biscay) ",105814,"Scyliorhinus canicula","105814 27.8.b"
"syc.27.8abd","SYC","27.8.d","IC_Divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Divisions 8.a-b and 8.d (Bay of Biscay) ",105814,"Scyliorhinus canicula","105814 27.8.d"
"syc.27.8abd","SYC","27.8.d.1","IC_Sub-divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Divisions 8.a-b and 8.d (Bay of Biscay) ",105814,"Scyliorhinus canicula","105814 27.8.d.1"
"syc.27.8abd","SYC","27.8.d.2","IC_Sub-divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Divisions 8.a-b and 8.d (Bay of Biscay) ",105814,"Scyliorhinus canicula","105814 27.8.d.2"
"syc.27.8c9a","SYC","27.8.c","IC_Divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Divisions 8.c and 9.a (Cantabrian Sea and Atlantic Iberian waters) ",105814,"Scyliorhinus canicula","105814 27.8.c"
"syc.27.8c9a","SYC","27.9.a","IC_Divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Divisions 8.c and 9.a (Cantabrian Sea and Atlantic Iberian waters) ",105814,"Scyliorhinus canicula","105814 27.9.a"
"syc.27.8c9a","SYC","27.9.a.n","IC_Sub-divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Divisions 8.c and 9.a (Cantabrian Sea and Atlantic Iberian waters) ",105814,"Scyliorhinus canicula","105814 27.9.a.n"
"syc.27.8c9a","SYC","27.9.a.s","IC_Sub-divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Divisions 8.c and 9.a (Cantabrian Sea and Atlantic Iberian waters) ",105814,"Scyliorhinus canicula","105814 27.9.a.s"
"syc.27.8c9a","SYC","27.9.a.c.n","IC_AreaUnit","Lesser-spotted dogfish (Scyliorhinus canicula) in Divisions 8.c and 9.a (Cantabrian Sea and Atlantic Iberian waters) ",105814,"Scyliorhinus canicula","105814 27.9.a.c.n"
"syc.27.8c9a","SYC","27.9.a.c.s","IC_AreaUnit","Lesser-spotted dogfish (Scyliorhinus canicula) in Divisions 8.c and 9.a (Cantabrian Sea and Atlantic Iberian waters) ",105814,"Scyliorhinus canicula","105814 27.9.a.c.s"
"syc.27.8c9a","SYC","27.8.c.w","IC_Sub-divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Divisions 8.c and 9.a (Cantabrian Sea and Atlantic Iberian waters) ",105814,"Scyliorhinus canicula","105814 27.8.c.w"
"syc.27.8c9a","SYC","27.8.c.e","IC_Sub-divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Divisions 8.c and 9.a (Cantabrian Sea and Atlantic Iberian waters) ",105814,"Scyliorhinus canicula","105814 27.8.c.e"
"syc.27.8c9a","SYC","27.9.a.s.a","IC_AreaUnit","Lesser-spotted dogfish (Scyliorhinus canicula) in Divisions 8.c and 9.a (Cantabrian Sea and Atlantic Iberian waters) ",105814,"Scyliorhinus canicula","105814 27.9.a.s.a"
"syc.27.8c9a","SYC","27.9.a.s.c","IC_AreaUnit","Lesser-spotted dogfish (Scyliorhinus canicula) in Divisions 8.c and 9.a (Cantabrian Sea and Atlantic Iberian waters) ",105814,"Scyliorhinus canicula","105814 27.9.a.s.c"
"syc.27.8c9a","SYC","27.9.a.c","IC_Sub-divisions","Lesser-spotted dogfish (Scyliorhinus canicula) in Divisions 8.c and 9.a (Cantabrian Sea and Atlantic Iberian waters) ",105814,"Scyliorhinus canicula","105814 27.9.a.c"
"syt.27.67","SYT","27.6","IC_Sub-areas","Greater-spotted dogfish (Scyliorhinus stellaris) in Subareas 6 and 7 (West of Scotland  southern Celtic Sea",105815,"Scyliorhinus stellaris","105815 27.6"
"syt.27.67","SYT","27.7","IC_Sub-areas","Greater-spotted dogfish (Scyliorhinus stellaris) in Subareas 6 and 7 (West of Scotland  southern Celtic Sea",105815,"Scyliorhinus stellaris","105815 27.7"
"syt.27.67","SYT","27.6.a","IC_Divisions","Greater-spotted dogfish (Scyliorhinus stellaris) in Subareas 6 and 7 (West of Scotland  southern Celtic Sea",105815,"Scyliorhinus stellaris","105815 27.6.a"
"syt.27.67","SYT","27.6.b","IC_Divisions","Greater-spotted dogfish (Scyliorhinus stellaris) in Subareas 6 and 7 (West of Scotland  southern Celtic Sea",105815,"Scyliorhinus stellaris","105815 27.6.b"
"syt.27.67","SYT","27.7.a","IC_Divisions","Greater-spotted dogfish (Scyliorhinus stellaris) in Subareas 6 and 7 (West of Scotland  southern Celtic Sea",105815,"Scyliorhinus stellaris","105815 27.7.a"
"syt.27.67","SYT","27.7.d","IC_Divisions","Greater-spotted dogfish (Scyliorhinus stellaris) in Subareas 6 and 7 (West of Scotland  southern Celtic Sea",105815,"Scyliorhinus stellaris","105815 27.7.d"
"syt.27.67","SYT","27.7.e","IC_Divisions","Greater-spotted dogfish (Scyliorhinus stellaris) in Subareas 6 and 7 (West of Scotland  southern Celtic Sea",105815,"Scyliorhinus stellaris","105815 27.7.e"
"syt.27.67","SYT","27.7.f","IC_Divisions","Greater-spotted dogfish (Scyliorhinus stellaris) in Subareas 6 and 7 (West of Scotland  southern Celtic Sea",105815,"Scyliorhinus stellaris","105815 27.7.f"
"syt.27.67","SYT","27.7.b","IC_Divisions","Greater-spotted dogfish (Scyliorhinus stellaris) in Subareas 6 and 7 (West of Scotland  southern Celtic Sea",105815,"Scyliorhinus stellaris","105815 27.7.b"
"syt.27.67","SYT","27.7.c","IC_Divisions","Greater-spotted dogfish (Scyliorhinus stellaris) in Subareas 6 and 7 (West of Scotland  southern Celtic Sea",105815,"Scyliorhinus stellaris","105815 27.7.c"
"syt.27.67","SYT","27.7.g","IC_Divisions","Greater-spotted dogfish (Scyliorhinus stellaris) in Subareas 6 and 7 (West of Scotland  southern Celtic Sea",105815,"Scyliorhinus stellaris","105815 27.7.g"
"syt.27.67","SYT","27.7.h","IC_Divisions","Greater-spotted dogfish (Scyliorhinus stellaris) in Subareas 6 and 7 (West of Scotland  southern Celtic Sea",105815,"Scyliorhinus stellaris","105815 27.7.h"
"syt.27.67","SYT","27.7.j","IC_Divisions","Greater-spotted dogfish (Scyliorhinus stellaris) in Subareas 6 and 7 (West of Scotland  southern Celtic Sea",105815,"Scyliorhinus stellaris","105815 27.7.j"
"syt.27.67","SYT","27.7.k","IC_Divisions","Greater-spotted dogfish (Scyliorhinus stellaris) in Subareas 6 and 7 (West of Scotland  southern Celtic Sea",105815,"Scyliorhinus stellaris","105815 27.7.k"
"syt.27.67","SYT","27.6.b.2","IC_Sub-divisions","Greater-spotted dogfish (Scyliorhinus stellaris) in Subareas 6 and 7 (West of Scotland  southern Celtic Sea",105815,"Scyliorhinus stellaris","105815 27.6.b.2"
"syt.27.67","SYT","27.6.b.1","IC_Sub-divisions","Greater-spotted dogfish (Scyliorhinus stellaris) in Subareas 6 and 7 (West of Scotland  southern Celtic Sea",105815,"Scyliorhinus stellaris","105815 27.6.b.1"
"syt.27.67","SYT","27.7.c.1","IC_Sub-divisions","Greater-spotted dogfish (Scyliorhinus stellaris) in Subareas 6 and 7 (West of Scotland  southern Celtic Sea",105815,"Scyliorhinus stellaris","105815 27.7.c.1"
"syt.27.67","SYT","27.7.c.2","IC_Sub-divisions","Greater-spotted dogfish (Scyliorhinus stellaris) in Subareas 6 and 7 (West of Scotland  southern Celtic Sea",105815,"Scyliorhinus stellaris","105815 27.7.c.2"
"syt.27.67","SYT","27.7.j.1","IC_Sub-divisions","Greater-spotted dogfish (Scyliorhinus stellaris) in Subareas 6 and 7 (West of Scotland  southern Celtic Sea",105815,"Scyliorhinus stellaris","105815 27.7.j.1"
"syt.27.67","SYT","27.7.j.2","IC_Sub-divisions","Greater-spotted dogfish (Scyliorhinus stellaris) in Subareas 6 and 7 (West of Scotland  southern Celtic Sea",105815,"Scyliorhinus stellaris","105815 27.7.j.2"
"syt.27.67","SYT","27.7.k.1","IC_Sub-divisions","Greater-spotted dogfish (Scyliorhinus stellaris) in Subareas 6 and 7 (West of Scotland  southern Celtic Sea",105815,"Scyliorhinus stellaris","105815 27.7.k.1"
"syt.27.67","SYT","27.7.k.2","IC_Sub-divisions","Greater-spotted dogfish (Scyliorhinus stellaris) in Subareas 6 and 7 (West of Scotland  southern Celtic Sea",105815,"Scyliorhinus stellaris","105815 27.7.k.2"
"tdq.27.nea","TDQ","27.4","IC_Sub-areas","Lesser flying squid (Todaropsis eblanae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",140625,"Todaropsis eblanae","140625 27.4"
"tdq.27.nea","TDQ","27.4.a","IC_Divisions","Lesser flying squid (Todaropsis eblanae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",140625,"Todaropsis eblanae","140625 27.4.a"
"tdq.27.nea","TDQ","27.5","IC_Sub-areas","Lesser flying squid (Todaropsis eblanae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",140625,"Todaropsis eblanae","140625 27.5"
"tdq.27.nea","TDQ","27.6","IC_Sub-areas","Lesser flying squid (Todaropsis eblanae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",140625,"Todaropsis eblanae","140625 27.6"
"tdq.27.nea","TDQ","27.7","IC_Sub-areas","Lesser flying squid (Todaropsis eblanae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",140625,"Todaropsis eblanae","140625 27.7"
"tdq.27.nea","TDQ","27.8","IC_Sub-areas","Lesser flying squid (Todaropsis eblanae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",140625,"Todaropsis eblanae","140625 27.8"
"tdq.27.nea","TDQ","27.9","IC_Sub-areas","Lesser flying squid (Todaropsis eblanae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",140625,"Todaropsis eblanae","140625 27.9"
"tdq.27.nea","TDQ","27.2.a","IC_Divisions","Lesser flying squid (Todaropsis eblanae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",140625,"Todaropsis eblanae","140625 27.2.a"
"tdq.27.nea","TDQ","27.3.a","IC_Divisions","Lesser flying squid (Todaropsis eblanae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",140625,"Todaropsis eblanae","140625 27.3.a"
"tdq.27.nea","TDQ","27.4.b","IC_Divisions","Lesser flying squid (Todaropsis eblanae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",140625,"Todaropsis eblanae","140625 27.4.b"
