"Code"	"sppFAO"	"area"	"desc"	"areaType"	"status"	"AphiaID"	"WoRMSname"	"ID"
"2519"	"raj.27.1012"	"RFO"	"27.12.a.4"	"Rays and skates (Rajidae) (mainly thornback ray (Raja clavata)) in Subareas 10 and 12 (Azores grounds and north of Azores)"	"IC_Sub-divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.12.a.4"
"2520"	"raj.27.1012"	"RFO"	"27.12.b"	"Rays and skates (Rajidae) (mainly thornback ray (Raja clavata)) in Subareas 10 and 12 (Azores grounds and north of Azores)"	"IC_Divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.12.b"
"2521"	"raj.27.1012"	"RFO"	"27.12.c"	"Rays and skates (Rajidae) (mainly thornback ray (Raja clavata)) in Subareas 10 and 12 (Azores grounds and north of Azores)"	"IC_Divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.12.c"
"2522"	"raj.27.3a47d"	"RFO"	"27.3.a"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.3.a"
"2523"	"raj.27.3a47d"	"RFO"	"27.3.a.20"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Sub-divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.3.a.20"
"2524"	"raj.27.3a47d"	"RFO"	"27.3.a.21"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Sub-divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.3.a.21"
"2525"	"raj.27.3a47d"	"RFO"	"27.4"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Sub-areas"	"updated"	105890	"Raja rondeleti"	"105890 27.4"
"2526"	"raj.27.3a47d"	"RFO"	"27.4.a"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.4.a"
"2527"	"raj.27.3a47d"	"RFO"	"27.4.a.e"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Sub-divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.4.a.e"
"2528"	"raj.27.3a47d"	"RFO"	"27.4.a.w"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Sub-divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.4.a.w"
"2529"	"raj.27.3a47d"	"RFO"	"27.4.b"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.4.b"
"2530"	"raj.27.3a47d"	"RFO"	"27.4.b.e"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Sub-divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.4.b.e"
"2531"	"raj.27.3a47d"	"RFO"	"27.4.b.w"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Sub-divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.4.b.w"
"2532"	"raj.27.3a47d"	"RFO"	"27.4.c"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.4.c"
"2533"	"raj.27.3a47d"	"RFO"	"27.4.outFU"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.4.outFU"
"2534"	"raj.27.67a-ce-h"	"RFO"	"27.6"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Sub-areas"	"updated"	105890	"Raja rondeleti"	"105890 27.6"
"2535"	"raj.27.67a-ce-h"	"RFO"	"27.6.a"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.6.a"
"2536"	"raj.27.67a-ce-h"	"RFO"	"27.6.a.n"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Sub-divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.6.a.n"
"2537"	"raj.27.67a-ce-h"	"RFO"	"27.6.a.s"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Sub-divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.6.a.s"
"2538"	"raj.27.67a-ce-h"	"RFO"	"27.6.b"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.6.b"
"2539"	"raj.27.67a-ce-h"	"RFO"	"27.6.b.1"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Sub-divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.6.b.1"
"2540"	"raj.27.67a-ce-h"	"RFO"	"27.6.b.2"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Sub-divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.6.b.2"
"2541"	"raj.27.67a-ce-h"	"RFO"	"27.7.a"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.7.a"
"2542"	"raj.27.67a-ce-h"	"RFO"	"27.7.a.n"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Sub-divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.7.a.n"
"2543"	"raj.27.67a-ce-h"	"RFO"	"27.7.a.s"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Sub-divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.7.a.s"
"2544"	"raj.27.67a-ce-h"	"RFO"	"27.7.b"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.7.b"
"2545"	"raj.27.67a-ce-h"	"RFO"	"27.7.c"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.7.c"
"2546"	"raj.27.67a-ce-h"	"RFO"	"27.7.c.1"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Sub-divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.7.c.1"
"2547"	"raj.27.67a-ce-h"	"RFO"	"27.7.c.2"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Sub-divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.7.c.2"
"2548"	"raj.27.3a47d"	"RFO"	"27.7.d"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.7.d"
"2549"	"raj.27.67a-ce-h"	"RFO"	"27.7.e"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.7.e"
"2550"	"raj.27.67a-ce-h"	"RFO"	"27.7.f"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.7.f"
"2551"	"raj.27.67a-ce-h"	"RFO"	"27.7.g"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.7.g"
"2552"	"raj.27.67a-ce-h"	"RFO"	"27.7.h"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.7.h"
"2553"	"raj.27.67a-ce-h"	"RFO"	"27.7.j"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.7.j"
"2554"	"raj.27.67a-ce-h"	"RFO"	"27.7.k"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.7.k"
"2555"	"raj.27.89a"	"RFO"	"27.8"	"Rays and skates (Rajidae) in Subarea 8 and Division 9.a (Bay of Biscay and Atlantic Iberian waters)"	"IC_Sub-areas"	"updated"	105890	"Raja rondeleti"	"105890 27.8"
"2556"	"raj.27.89a"	"RFO"	"27.8.a"	"Rays and skates (Rajidae) in Subarea 8 and Division 9.a (Bay of Biscay and Atlantic Iberian waters)"	"IC_Divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.8.a"
"2557"	"raj.27.89a"	"RFO"	"27.8.b"	"Rays and skates (Rajidae) in Subarea 8 and Division 9.a (Bay of Biscay and Atlantic Iberian waters)"	"IC_Divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.8.b"
"2558"	"raj.27.89a"	"RFO"	"27.8.c"	"Rays and skates (Rajidae) in Subarea 8 and Division 9.a (Bay of Biscay and Atlantic Iberian waters)"	"IC_Divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.8.c"
"2559"	"raj.27.89a"	"RFO"	"27.8.d"	"Rays and skates (Rajidae) in Subarea 8 and Division 9.a (Bay of Biscay and Atlantic Iberian waters)"	"IC_Divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.8.d"
"2560"	"raj.27.89a"	"RFO"	"27.8.d.1"	"Rays and skates (Rajidae) in Subarea 8 and Division 9.a (Bay of Biscay and Atlantic Iberian waters)"	"IC_Sub-divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.8.d.1"
"2561"	"raj.27.89a"	"RFO"	"27.8.d.2"	"Rays and skates (Rajidae) in Subarea 8 and Division 9.a (Bay of Biscay and Atlantic Iberian waters)"	"IC_Sub-divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.8.d.2"
"2562"	"raj.27.89a"	"RFO"	"27.8.e"	"Rays and skates (Rajidae) in Subarea 8 and Division 9.a (Bay of Biscay and Atlantic Iberian waters)"	"IC_Divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.8.e"
"2563"	"raj.27.89a"	"RFO"	"27.8.e.1"	"Rays and skates (Rajidae) in Subarea 8 and Division 9.a (Bay of Biscay and Atlantic Iberian waters)"	"IC_Sub-divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.8.e.1"
"2564"	"raj.27.89a"	"RFO"	"27.8.e.2"	"Rays and skates (Rajidae) in Subarea 8 and Division 9.a (Bay of Biscay and Atlantic Iberian waters)"	"IC_Sub-divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.8.e.2"
"2565"	"raj.27.89a"	"RFO"	"27.9.a"	"Rays and skates (Rajidae) in Subarea 8 and Division 9.a (Bay of Biscay and Atlantic Iberian waters)"	"IC_Divisions"	"updated"	105890	"Raja rondeleti"	"105890 27.9.a"
"2566"	"raj.27.1012"	"RJU"	"27.10"	"Rays and skates (Rajidae) (mainly thornback ray (Raja clavata)) in Subareas 10 and 12 (Azores grounds and north of Azores)"	"IC_Sub-areas"	"updated"	105891	"Raja undulata"	"105891 27.10"
"2567"	"raj.27.1012"	"RJU"	"27.10.a"	"Rays and skates (Rajidae) (mainly thornback ray (Raja clavata)) in Subareas 10 and 12 (Azores grounds and north of Azores)"	"IC_Divisions"	"updated"	105891	"Raja undulata"	"105891 27.10.a"
"2568"	"raj.27.1012"	"RJU"	"27.10.a.1"	"Rays and skates (Rajidae) (mainly thornback ray (Raja clavata)) in Subareas 10 and 12 (Azores grounds and north of Azores)"	"IC_Sub-divisions"	"updated"	105891	"Raja undulata"	"105891 27.10.a.1"
"2569"	"raj.27.1012"	"RJU"	"27.10.a.2"	"Rays and skates (Rajidae) (mainly thornback ray (Raja clavata)) in Subareas 10 and 12 (Azores grounds and north of Azores)"	"IC_Sub-divisions"	"updated"	105891	"Raja undulata"	"105891 27.10.a.2"
"2570"	"raj.27.1012"	"RJU"	"27.10.b"	"Rays and skates (Rajidae) (mainly thornback ray (Raja clavata)) in Subareas 10 and 12 (Azores grounds and north of Azores)"	"IC_Divisions"	"updated"	105891	"Raja undulata"	"105891 27.10.b"
"2571"	"raj.27.1012"	"RJU"	"27.12"	"Rays and skates (Rajidae) (mainly thornback ray (Raja clavata)) in Subareas 10 and 12 (Azores grounds and north of Azores)"	"IC_Sub-areas"	"updated"	105891	"Raja undulata"	"105891 27.12"
"2572"	"raj.27.1012"	"RJU"	"27.12.a"	"Rays and skates (Rajidae) (mainly thornback ray (Raja clavata)) in Subareas 10 and 12 (Azores grounds and north of Azores)"	"IC_Divisions"	"updated"	105891	"Raja undulata"	"105891 27.12.a"
"2573"	"raj.27.1012"	"RJU"	"27.12.a.1"	"Rays and skates (Rajidae) (mainly thornback ray (Raja clavata)) in Subareas 10 and 12 (Azores grounds and north of Azores)"	"IC_Sub-divisions"	"updated"	105891	"Raja undulata"	"105891 27.12.a.1"
"2574"	"raj.27.1012"	"RJU"	"27.12.a.2"	"Rays and skates (Rajidae) (mainly thornback ray (Raja clavata)) in Subareas 10 and 12 (Azores grounds and north of Azores)"	"IC_Sub-divisions"	"updated"	105891	"Raja undulata"	"105891 27.12.a.2"
"2575"	"raj.27.1012"	"RJU"	"27.12.a.3"	"Rays and skates (Rajidae) (mainly thornback ray (Raja clavata)) in Subareas 10 and 12 (Azores grounds and north of Azores)"	"IC_Sub-divisions"	"updated"	105891	"Raja undulata"	"105891 27.12.a.3"
"2576"	"raj.27.1012"	"RJU"	"27.12.a.4"	"Rays and skates (Rajidae) (mainly thornback ray (Raja clavata)) in Subareas 10 and 12 (Azores grounds and north of Azores)"	"IC_Sub-divisions"	"updated"	105891	"Raja undulata"	"105891 27.12.a.4"
"2577"	"raj.27.1012"	"RJU"	"27.12.b"	"Rays and skates (Rajidae) (mainly thornback ray (Raja clavata)) in Subareas 10 and 12 (Azores grounds and north of Azores)"	"IC_Divisions"	"updated"	105891	"Raja undulata"	"105891 27.12.b"
"2578"	"raj.27.1012"	"RJU"	"27.12.c"	"Rays and skates (Rajidae) (mainly thornback ray (Raja clavata)) in Subareas 10 and 12 (Azores grounds and north of Azores)"	"IC_Divisions"	"updated"	105891	"Raja undulata"	"105891 27.12.c"
"2579"	"raj.27.3a47d"	"RJU"	"27.3.a"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Divisions"	"updated"	105891	"Raja undulata"	"105891 27.3.a"
"2580"	"raj.27.3a47d"	"RJU"	"27.3.a.20"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Sub-divisions"	"updated"	105891	"Raja undulata"	"105891 27.3.a.20"
"2581"	"raj.27.3a47d"	"RJU"	"27.3.a.21"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Sub-divisions"	"updated"	105891	"Raja undulata"	"105891 27.3.a.21"
"2582"	"raj.27.3a47d"	"RJU"	"27.4"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Sub-areas"	"updated"	105891	"Raja undulata"	"105891 27.4"
"2583"	"raj.27.3a47d"	"RJU"	"27.4.a"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Divisions"	"updated"	105891	"Raja undulata"	"105891 27.4.a"
"2584"	"raj.27.3a47d"	"RJU"	"27.4.a.e"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Sub-divisions"	"updated"	105891	"Raja undulata"	"105891 27.4.a.e"
"2585"	"raj.27.3a47d"	"RJU"	"27.4.a.w"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Sub-divisions"	"updated"	105891	"Raja undulata"	"105891 27.4.a.w"
"2586"	"raj.27.3a47d"	"RJU"	"27.4.b"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Divisions"	"updated"	105891	"Raja undulata"	"105891 27.4.b"
"2587"	"raj.27.3a47d"	"RJU"	"27.4.b.e"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Sub-divisions"	"updated"	105891	"Raja undulata"	"105891 27.4.b.e"
"2588"	"raj.27.3a47d"	"RJU"	"27.4.b.w"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Sub-divisions"	"updated"	105891	"Raja undulata"	"105891 27.4.b.w"
"2589"	"raj.27.3a47d"	"RJU"	"27.4.c"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Divisions"	"updated"	105891	"Raja undulata"	"105891 27.4.c"
"2590"	"raj.27.3a47d"	"RJU"	"27.4.outFU"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Divisions"	"updated"	105891	"Raja undulata"	"105891 27.4.outFU"
"2591"	"raj.27.67a-ce-h"	"RJU"	"27.6"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Sub-areas"	"updated"	105891	"Raja undulata"	"105891 27.6"
"2592"	"raj.27.67a-ce-h"	"RJU"	"27.6.a"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"updated"	105891	"Raja undulata"	"105891 27.6.a"
"2593"	"raj.27.67a-ce-h"	"RJU"	"27.6.a.n"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Sub-divisions"	"updated"	105891	"Raja undulata"	"105891 27.6.a.n"
"2594"	"raj.27.67a-ce-h"	"RJU"	"27.6.a.s"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Sub-divisions"	"updated"	105891	"Raja undulata"	"105891 27.6.a.s"
"2595"	"raj.27.67a-ce-h"	"RJU"	"27.6.b"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"updated"	105891	"Raja undulata"	"105891 27.6.b"
"2596"	"raj.27.67a-ce-h"	"RJU"	"27.6.b.1"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Sub-divisions"	"updated"	105891	"Raja undulata"	"105891 27.6.b.1"
"2597"	"raj.27.67a-ce-h"	"RJU"	"27.6.b.2"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Sub-divisions"	"updated"	105891	"Raja undulata"	"105891 27.6.b.2"
"2598"	"raj.27.67a-ce-h"	"RJU"	"27.7.a"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"updated"	105891	"Raja undulata"	"105891 27.7.a"
"2599"	"raj.27.67a-ce-h"	"RJU"	"27.7.a.n"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Sub-divisions"	"updated"	105891	"Raja undulata"	"105891 27.7.a.n"
"2600"	"raj.27.67a-ce-h"	"RJU"	"27.7.a.s"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Sub-divisions"	"updated"	105891	"Raja undulata"	"105891 27.7.a.s"
"2601"	"rju.27.7bj;raj.27.67a-ce-h"	"RJU"	"27.7.b"	"Undulate ray (Raja undulata) in divisions 7.b and 7.j (west and southwest of Ireland);Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"fishPiCodes1.0.19;updated"	105891	"Raja undulata"	"105891 27.7.b"
"2602"	"raj.27.67a-ce-h"	"RJU"	"27.7.c"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"updated"	105891	"Raja undulata"	"105891 27.7.c"
"2603"	"raj.27.67a-ce-h"	"RJU"	"27.7.c.1"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Sub-divisions"	"updated"	105891	"Raja undulata"	"105891 27.7.c.1"
"2604"	"raj.27.67a-ce-h"	"RJU"	"27.7.c.2"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Sub-divisions"	"updated"	105891	"Raja undulata"	"105891 27.7.c.2"
"2605"	"rju.27.7de;raj.27.3a47d"	"RJU"	"27.7.d"	"Undulate ray (Raja undulata) in divisions 7.d and 7.e (English Channel);Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Divisions"	"fishPiCodes1.0.19;updated"	105891	"Raja undulata"	"105891 27.7.d"
"2606"	"rju.27.7de;raj.27.67a-ce-h"	"RJU"	"27.7.e"	"Undulate ray (Raja undulata) in divisions 7.d and 7.e (English Channel);Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"fishPiCodes1.0.19;updated"	105891	"Raja undulata"	"105891 27.7.e"
